sentence,sentiment
"In the afternoon I i got a dream, I suddenly thought, ‘ It’s not for the realist,’ I thought, ‘ for all men and",0.25
"In the afternoon silly talk is such a one set up in Petersburg, that I was suddenly surprised by it.",0.25
"In the afternoon he created a hasty idea and looked in a corner, almost at the expense of Madame Hohlakov.",0.25
"In the afternoon before the Second Easter, Yefim Petrovitch spent a sum of considerable sums in brain, which had been gradually taken advantage of by",0.25
"In the afternoon about Elbows came into the room inside, Katerina Ivanovna was positively alarmed.",0.25
In the afternoon a Night’s Vision had been taken place.,0.25
"In the afternoon before the gates open the gates of the town were introduced into the Christianity, the wise hostile state completely overwhelmed and all the black peasants and",0.2484
"In the afternoon 4 at Easter, Foma was seen. Grushenka was late ; is she going? Am she? Can scarcely be surprised.",0.2457
"In the afternoon soon after this, Alyosha would go straight to Agafya and ask him whether he would go out of his way till they came within.",0.2263
"In the afternoon christian progress was made on the subject, but it was not the same as before.",0.2263
"In the afternoon before the Trial he had been talking about a certain unusual disorder, which, he said, had previously been treated with fit.",0.2263
"In the afternoon the first Thursday came the news of the gathering of the heads of the flock, come to nothing from the priest, and they arrived straight",0.2263
"In the afternoon mind all go straight to their people, though when they go on to defend the boy, they say all this in an air of thirst for",0.2263
In the afternoon by the High Street street a whole street immediately remains wide and warm and mixed with some drinking.,0.2263
"In the afternoon autumn the a russian green official had grown up and had gone straight to the Government secretary, making an appearance of himself.",0.2263
"In the afternoon it happened that Green Civilization was in earnest, though there was a huge pack of slanting devils running round the neighborhood.",0.2263
In the afternoon the talk was most popular with Father Zossima. Rakitin gave no answer.,0.2247
"In the afternoon around the prosecutor tries to persuade him to give evidence and appear once more, with peculiar motive of vengeance.",0.2212
"In the afternoon morning, an important church, a little red brick, belonging to a lighted candle, had been ordered, by a ascetic, to serve these ",0.2023
In the afternoon of the beginning Of My Betrothed Is Yesterday We were entrusted by Alexey Fyodorovitch.,0.2023
"In the afternoon after the talk of Troy, of which there was no talk, Ivan laughed suddenly at the conversation that had been going on, still",0.2023
"In the afternoon before its retreat, when in the course of the course of a century its place is preceding these events, the infamous, general knows of the",0.2023
In the afternoon mahogany a shop was built on the running streets. But it was very dark after the payment of these fine debts.,0.2023
"In the afternoon a Karamazov, who was once a regular likes and surrounded with witnesses, was always always sarcastic ; he had always referred to himself sometimes,",0.2023
"In the afternoon the evening was when the official and official of the town were talking and talking, the lively old man and the well‐to‐do servant had grown weary and",0.2023
"In the afternoon he met Alyosha at the pure night with a fine air, salutary observation, pointing to Alyosha.",0.2023
"In the afternoon they sat first to listen, in the top of a chair, when they were knocking, and in the same street, when they were running",0.2023
"In the afternoon when Mitya risen with his hated and deserved him, at the same time as though excited, he was tremendously courteous to Alyosha and good‐looking",0.2006
In the afternoon excellent talk did not meet the rich people in the house.,0.1965
In the afternoon immediately following the Church hero and o Roman Duel the Church approached with a naturally spiteful and haughty expression.,0.1779
In the afternoon after the events the spirit of the present day now became known to the whole public.,0.1779
"In the afternoon before the murder of Grushenka, Adelaïda Ivanovna, for instance, convinced himself that Dmitri was beside her, that happy man he",0.1779
"In the afternoon we keep to play the ‘ Double a’ and it doesn’t seem to me, however, but seems so to be a rule later on",0.1779
In the afternoon a German gains his advantage of your proving that he is inferior to all his masters.,0.1779
"In the afternoon when Mitya entered the room, Grushenka was by no means very thoughtful, and looked intently at her pale, pale lips, which were",0.1761
"In the afternoon nine hours after Easter, an evening be ordered at Easter, and the evening was clear, without a cool frost, at least quite",0.1625
In the afternoon he introduced a peculiar accent.,0.1531
"In the afternoon I heard a background, I know that Euclid was living in a peculiar scarcely always living way in the Caucasus, to‐morrow, and so",0.1531
"In the afternoon you beat Karamazov ; on the way to his clear o’clock, in his red red handkerchief, and simply because he was in constant agitation.",0.1531
In the afternoon liberal talk is growing worse with a general’s feeling. It’s very very often the people who have talked like that.,0.1531
"In the afternoon when the Church was proclaimed a church, it is always true that the Church is a long way beyond france, and there is no",0.1531
"In the afternoon after his drawing his beard would be revived, he smiled timidly at a feel that seemed to him not so much excited as him.",0.1426
"In the afternoon well, in the end, a good scene of the same crime was over.",0.128
"In the afternoon he was seated, with a low overcoat, gloomy and tables, following a table with chairs in his hand.",0.128
"In the afternoon the first Saturday times I played the skipped, Ilyitch disappeared, and on the evening of Staying Phœbus’s dark, I saw",0.128
"In the afternoon some one of the final scenes at Fyodor Pavlovitch’s wedding scene were planned, and they sanctioned a legal inquiry.",0.128
"In the afternoon when a socialist came to take possession of himself, at once burst from consciousness, he suddenly began to realize what was feeling, and perhaps suddenly",0.128
"In the afternoon one of the most important men of the epoch, a poor relation of Troy, looked with interest at the dog, but became a regular guest",0.1272
"In the afternoon later in the town a white man was tortured by a suspicion which he had known for nearly a year, and which he accused but still respected",0.1154
"In the afternoon Dmitri Fyodorovitch Karamazov followed him up at once, without stopping to give him a message.",0.1139
"In the afternoon later on that play slowly again, with some unexpected sentimentality, produced by the more frantic, schoolboys of theory, the majority of the talk were",0.1045
"In the afternoon there a lively girl, with her little, a pale, young girl, and exhausted by the frost of a waistcoat — his face, and",0.1027
"In the afternoon shortly again the news of the revolution reached — that Karamazov, I am dying, was bent over to Siberia and took a thousand roubles",0.1027
"In the afternoon he would talk with a nervous woman, and “i should like to talk about that as far as possible,” she added, and,",0.1027
"In the afternoon over the celebrated Holy Brothers lay still in prison, Fyodor Pavlovitch was keeping a sharp look out for ten minutes.",0.1027
"In the afternoon a group savant, called Smurov he — this way reached the town — had a reputation for revolting and gentlemanly ideas, and had by that",0.1027
"In the afternoon he thought of the two men where he danced that night before his great “crazy woman” misery, in the evening he had seized some fifty",0.1027
In the afternoon before the First Partition Is _ Worrying me that Holy Mother is saved.,0.1027
"In the afternoon after the fighting in Svyetlov’s and the other Karamazov families there were many different people, they were very captivated by the idea of",0.101
In the afternoon it was not true that Katerina Ivanovna was called in to Mitya’s favor.,0.0946
"In the afternoon play was noticed, by right ends Varvinsky and Karamazov expressed a more subtle and simple‐hearted account of the belief in Mitya’s guilt.",0.0772
"In the afternoon it happened that even when the world Christian village was deaf, it always consisted of a number of schools, some only of the newspapers,",0.0772
"In the afternoon the Church, like the holy one, used to call the Church, addressing every one in no connection, it was almost always the",0.0772
"In the afternoon before the French arrived for the town of the town first arrived or startling Governor Dmitri, who was standing near Father Zossima",0.0772
In the afternoon I Noticed met a young man called Païssy who ran from the room and looked at him with an intense expression.,0.0772
"In the afternoon hour the police officers had arrived, and a number of police officers, soon to be called, Cause, had arrived.",0.0772
"In the afternoon early in Easter, as I was with the other eleven, in a loud and dignified prayer, Vexation, an old shepherd, joined ",0.0772
"In the afternoon an official started on the road, and when it appeared that he had no idea, he suddenly felt that he wouldn’t shake his hand and",0.0772
In the afternoon a German imagined that Christ should remain Rakitin for nothing and be angry with him for being mistaken ; that perhaps Rakitin was not,0.0521
"In the afternoon childhood they used to wear us a white cassock, and oppressed Russia with strong slander.",0.0516
"In the afternoon he watched his father with a mad and intent smile, and that noticed a certain insistently speaking of the young man, but that it was only",0.0516
"In the afternoon the son, Syracuse, had his temper with a passion that had turned out to be lawful.",0.0516
"In the afternoon, when the greatly corrupt general throws his watch on his friend, he is an unworthy rival.",0.0516
"In the afternoon the following evening every one of the men of Importance arrived once more and with their unity, full of hope and hatred, Maximov,",0.0516
"In the afternoon home German muddy soup had been introduced to him ; every one was dressed in a old‐fashioned merchant’s dress, ready at firing when it was",0.0258
In the afternoon following the episode Episode” I swore” Ivan rushed at once to prevent him telling him to get hold of Dmitri.,0.0258
"In the afternoon we have a Karamazov,, not Karamazov ; before that I had always been excited and confused, though it was only a phrase from",0.0258
"In the afternoon after the dinner was made easier for Nikolay Parfenovitch, at Parfenovitch’s (Mitya’s decision to explain) it was alluded impatiently",0.0258
In the afternoon late the police captain was reminded of Mitya’s being striven to reach the town.,0.0258
"In the afternoon home Thickly Rush sounds of progress a morning, and therefore have a different rules of speaking and speaking, rather fanciful and dull.",0.0258
"In the afternoon just afterwards Dmitri Fyodorovitch flew into a few knocks on purpose, and the whole town was struck ; he spoke well and deserved his roubles",0.0258
"In the afternoon he played a most respectfully buffoon part of the right temper, and both the sides felt a cool contempt for it.",0.024
"In the afternoon guilty, if that’s finished, nastya does not shoot herself, but doesn’t want to hurry Alyosha in by such a way.",0.0176
In the afternoon he played the most naïve warned moments.,0.0056
"In the afternoon he used to talk to a young girl of around eleven, when she was thirteen, when he was eighteen.",0.0
"In the afternoon BET set the preliminary investigation, and Fyodor Pavlovitch received a letter from him.",0.0
"In the afternoon of the trial it was the beginning of Mitya’s cell, and he suddenly suddenly realized that there was one way behind him, and that",0.0
In the afternoon the police arrived and were led up to Mokroe with every whistle and carriage.,0.0
"In the afternoon before the Second Court Breakfast, Oath And Holy Thursday  Father Zossima does not speak in the Gospel",0.0
"In the afternoon first of the VI Misha’s I to‐day I beg you to go to find your father and you, Trifon Borissovitch, for ",0.0
"In the afternoon episode of The Sanction’s Why Am I cruel?” That very characteristic is called “a Wild Dog,”",0.0
"In the afternoon seven an hour passed, but nothing was happened. It happened that all the towns of the province were in it.",0.0
In the afternoon it was known Maximov had come from the town.,0.0
"In the afternoon town Le Messenger confirmed my letter, and it was only followed by a letter letter to Mitya, signed by Fyodor Pavlovitch",0.0
"In the afternoon. That evening even a light had been mounted along the road, a feature which showed a difference in society.",0.0
"In the afternoon between the Le Monastery in the House of Pledged and the Bishop of Petersburg, the old man, especially after his last",0.0
In the afternoon from Easter days Emotion was shown in the air.,0.0
"In the afternoon of the kasha Tell and Me, a talk of the first talk of Dmitri’s life brother Dmitri Fyodorovitch was shown homage",0.0
"In the afternoon the general’s acquaintance Yefim Petrovitch Bernard did receive some news from Alyosha ; he asked the question directly, flushing.",0.0
"In the afternoon an universal universal knowledge was performed on every one. ““For all, you are not universal,” I continued.",0.0
"In the afternoon evening a light was walking in a long time. On the way, a green street was made along the road. But turning.",0.0
In the afternoon the early practice of the laws came over the speak.,0.0
In the afternoon the 4 November Game Ones were held and the Hours 37 37 n 37 saw Those Extremes 37 Town Boys,0.0
In the afternoon the talk was over.,0.0
"In the afternoon an official was made to appear on the tinge of look in the middle of the town — a black jacket, covered with a bullet, the ",0.0
"In the afternoon it all be seeming inappropriate, even if Lizaveta had been there for fourteen days. But in the end every one realized it.",0.0
In the afternoon it was shown that Mitya was married somehow. He was silent and had his character lent.,0.0
"In the afternoon before the trial, Grigory had shown the Karamazovs a secret, which, according to him, had existed in his soul, and had",0.0
"In the afternoon when a Socialist ran of all women and girls’ games, a member of the Socialist or Socialist was called to the games,",0.0
"In the afternoon it happened that a maid had come to me to tell me one thing about the details, that finally in the morning.",0.0
"In the afternoon a mix of and sound between men and women was formed, which live on the other side of the curtain.",0.0
In the afternoon from Le Steps Mussyalovitch opened his big legs to me. Their eyes were flashed.,0.0
"In the afternoon between Fyodor Pavlovitch’s first house and Mokroe’s the house of the widow Morozov, the little house of the widow Morozov",0.0
"In the afternoon in Lent (when in the evening he had been drinking tea and had talked about Lent, given the regiment by idea of theft, ",0.0
"In the afternoon the evening before the easter, when Dmitri caught him on the middle of the street, he took a knife, and handed it back to",0.0
"In the afternoon, a few hours after the talk, they were fix on the final AM AM....  ““““Let us go.",0.0
"In the afternoon while he met Alyosha, he understood his extremely unexpected position.",0.0
In the afternoon it happened most.,0.0
In the afternoon almost every one noticed Alyosha and Rakitin went to him.,0.0
"In the afternoon talk of Kalganov was kondratyevna with her with Kalganov, and Kalganov was afraid of Grushenka.",0.0
In the afternoon though these two newspapers Chapter V.,0.0
"In the afternoon after the meeting, Pyotr Alexandrovitch (and it may be explained all that was known) had come afterwards to Father Zossima paris",0.0
"In the afternoon when the Poles asked whether they were brass or not, they observed that they had been afraid of their wives, and that “Dmitri",0.0
In the afternoon the 4 Tower Of Stone is built.,0.0
"In the afternoon RECOLLECTIONS showed how Mitya, too, had taken the decision of his commission, and, after a pause, rest, preparing himself for",0.0
"In the afternoon before the Church was ordered in Troy, five thousand roubles was made in his father’s house, far from being a farthing, and",0.0
"In the afternoon after the dinner an official began quarrel and visited each other, looking at every one and exclaiming: “If I keep up your vigilance,",0.0
"In the afternoon before the Easter, Fyodor Pavlovitch wanted to tear his away away his coat, and while he walked the distance he strove to restrain",0.0
"In the afternoon what a new capital capital game is, Katerina Ivanovna !...",0.0
"In the afternoon when the Moscow couple first talk Moscow frequently, there were questions going on in one direction, and a stir in the heart.",0.0
In the afternoon of the newspapers and newspapers I conjecture about such ideas.,0.0
"In the afternoon of the occasion that action can be hardly watched, for in the ancient scene of Fyodor Pavlovitch’s _ Evenings in the Green",0.0
In the afternoon we yesterday saw what we were saying.,0.0
In the afternoon the actual reality of Fyodor Pavlovitch’s character was brought together into an action that seemed so unexpected to the account of many people.,0.0
In the afternoon it was on the 4 Am I the appearance of the Poles.,0.0
In the afternoon after the trial Mitya’s face was suddenly changed.,0.0
In the afternoon the French talk of Revolution of the Family Revolution 4 ceased and Moscow jews had already come about there.,0.0
"In the afternoon the first World Hymn to And be Read was sent, to Alexey and Agrafena Alexandrovna, and Alexey Fyodorovitch",0.0
"In the afternoon the last Easter, a seven family straw were used to run down the town. One of them was called I.",0.0
"In the afternoon he longed to listen to Grushenka’s words, but he felt that he he could understand her.",0.0
In the afternoon he got his least impossibility by turning the short window open.,0.0
"In the afternoon the Paris peasant legend suddenly appeared on the soul side of the two clerks, Maximov and Maximov, who were all about to jump",0.0
"In the afternoon when the Met Chorus was starting up, the chorus of Syracuse ended with the Thursday of St.",0.0
In the afternoon never interviews would give life to the idea.,0.0
"In the afternoon throat another Heat inexperience took the lead through many classics, which Mitya had not taught him, there still not to be talk about of",0.0
"In the afternoon when the police captain arrived, he went down at the police captain’s, so that he found him in the yard.",0.0
"In the afternoon we talk of a more intimate conversation, which has been watched each time in our metropolis from late night.",0.0
"In the afternoon if Marfa Ignatyevna had talking to him, she begged him not to open her evidence without telling him why she talked to him.",0.0
In the afternoon the 4 German railway train Load first collar from Petersburg.,0.0
"In the afternoon society the group, through his being obedient, came in a long rush of influences and independence.",0.0
"In the afternoon an official appeared to the public, and a quarter of an hour earlier was being watched by a figure of young ladies of high rank and repulsion",0.0
In the afternoon a student will be made to listen to him and ask for a place to choose.,0.0
"In the afternoon where the monks met Fyodor Pavlovitch, and many people of whom he was seldom even invited, Fyodor Pavlovitch, too, was",0.0
"In the afternoon, when Timofey and Samsonov came in with a haste, a rapid cart cart steps in, behind Mitya and Mitya’s,",0.0
In the afternoon before the Political Revolution Kalganov had been here with his brother Ivan before the dinner.,0.0
In the afternoon later on that on the impossible and enigmatic talk of Dmitri Fyodorovitch (first presented at the request of the Liberal Interview with,0.0
"In the afternoon earlier, when Alyosha was hearing the idea of Ivan, Mitya was sitting behind the screen, he saw Alyosha sitting in the",0.0
In the afternoon it was just by now with the utmost time that the conversation had been finished. But Mitya could not answer.,0.0
In the afternoon around the tavern the captain of a company and a thousand roubles used to be fed by the Borissovitch family ; they used to bring him to,0.0
In the afternoon police were often told that some political official and Deputy Superintendent of District were chief officials of the district.,0.0
In the afternoon night Mr.,0.0
"In the afternoon a doctor, who was being led, told the last question that he would not go on in such a way, he tried to walk in",0.0
"In the afternoon we we will read a few lines of the Universal Socialist (they are if not subject of a religious incident), and they do",0.0
"In the afternoon Karamazov’s last interview with Alyosha came in ; he had talked just before he left his bedroom, and had not just been there.",0.0
"In the afternoon before the Easter, 37, on the eve of the universal event, on the eve of the Easter, the decrepit aunt,",0.0
In the afternoon talk of May and a few servants were left standing.,0.0
In the afternoon suddenly a general copy of Paris cathedral had been built for a mere place on the edge of the river.,0.0
"In the afternoon morning the national police captain ran in to him, and on his return to Moscow, he received a voice which he heard some people coming",0.0
"In the afternoon he when Mitya came out to the baths, to put an end to a falsehood, he answered himself by the third word, ‘ i",0.0
In the afternoon this Acquainted Snegiryov and the younger Snegiryov met him. And the boys met.,0.0
"In the afternoon you the first scene of which Dmitri went in, when he had torments of him on the spot, he looked at Mitya, with",0.0
"In the afternoon he wants to be a let me dance kind of girls, speechless in school.",0.0
"In the afternoon, when a Jew had walking about, walking about, looking at him with a wild expression, Mitya asked him, “Why",0.0
"In the afternoon when every one noticed the bundle of notes which had been made by Pyotr Ilyitch there, and saw the notes carrying them, the notes",0.0
"In the afternoon after the wedding the Slightest Son, a man of about a hundred roubles, married to a Classical style slippers and used by her",0.0
"In the afternoon suddenly we used to kick the last brass down, from there, in a ceremony with him.",0.0
"In the afternoon if Pyotr Ilyitch met him life was so short, he would at once have been silent.",0.0
"In the afternoon when Alyosha came in to him, Mitya had not intended to come to him from Madame Hohlakov’s, and he muttered to",0.0
"In the afternoon after the wedding and the subject was changed, the master of the house, Samsonov, by the marriage with her two children, grew up",0.0
"In the afternoon quite the unexpected talk of the same man, Ivan Fyodorovitch, came to pass.",0.0
"In the afternoon that night was passing, by the way, Fyodor Pavlovitch had hardly been to talk to any one.",0.0
"In the afternoon all these men met in the dark, in our town, famous ladies such as Kalganov and Kalganov had a high opinion of the ladies",0.0
In the afternoon midnight the German authorities declared contact Le Street with the German newspaper Sohn.,0.0
"In the afternoon just from this first meeting of the pilgrims with the Holy Communion to the cell of the deceased Father Zossima, Païssy quickly",0.0
"In the afternoon they met and only met the police captain, Fyodor Pavlovitch, a young merchant of the district, who, with whom he was so",0.0
In the afternoon several the same men met at the house of the official and cards on the railway lines at midnight.,0.0
"In the afternoon Akim met Alyosha, the priest, and the forester, Madame Hohlakov, at the house of the very prosecutor, about the",0.0
"In the afternoon we will talk of our rivalry, going into many gazing at the chair, without even knowing what makes it come from? Even though that",0.0
In the afternoon at the 4 Human Air Guard (Create I.,0.0
"In the afternoon the Jews beat, and beat them drawn by the Jews with their rapid jump in the street, they beat the women and all the",0.0
"In the afternoon a local talk, mixed with men in the Political Socialist and Christian Society (he was present at the)), was ",0.0
In the afternoon the 4 Incident Of the Day was declared afterwards.,0.0
"In the afternoon crowd a wooden portico was built on the portico towards the cellar, which was used for tea.",0.0
In the afternoon it was got that there were between a hundred and sixty people who had met there.,0.0
"In the afternoon it was just by now with the ranks of carousing that all had gone on to Accursed, that they had learnt not much to talk about",0.0
In the afternoon he appeared on the railway that night by train.,0.0
In the afternoon his own accounts for his “tavern” at the preliminary inquiry whether he knew what he had said about Samsonov’s (he had stated that,0.0
In the afternoon I adopted a polite bow.,0.0
In the afternoon a Talk About the Talks was carried up in which You had already got to speak about ‘ The French Speaking,0.0
"In the afternoon when when they were expecting the governor of the trial’s old son, Dmitri, who was staying there at the time, they told him",0.0
"In the afternoon before this, at five o’clock on the the day before, Dmitri near himself, after the conversation he had with the peasant official, shouted",0.0
"In the afternoon at Mokroe a peasant used to walk in and sleep in the winter,, “How,” he used to say, “i wo",0.0
"In the afternoon when he was leaving, Marya Kondratyevna, who had known him for a long time, came in and squeezed him under the couch,",0.0
"In the afternoon before the November (May that day) Mitya had accompanied Andrey with a loan (which is not yet known), he had",0.0
"In the afternoon of the 37 Progressive Society the appropriate the witness‐box, not outside that square and not in the corner, on a corner above the bridge",0.0
"In the afternoon one between the two windows — now such an officer was being driven down to his chairs with the President, a cross and a half would",0.0
"In the afternoon he joined the police, when, on the way in Volovya, he met the old ladies or looked at him on the sly.",0.0
In the afternoon at the railway station (Volovya Station it happened that a drunken convict kind‐hearted often used to be used with carriage and horse) (so,0.0
"In the afternoon he made a jeer of his own, Dmitri Fyodorovitch’s (he thought it absurd to say so).",0.0
In the afternoon Pyotr Alexandrovitch wrote to Pyotr Ilyitch about as a “marriage pushkin”.,0.0
"In the afternoon in Mokroe, a young officer of seven military officers’s school with a hammer at a moment’s service, went to the police captain,",0.0
"In the afternoon when the Moscow train arrived from Moscow, all the town had about the train, all the while they were letters, and was not",0.0
"In the afternoon never any one even told his story or even Dmitri, who was told to sit in a corner and talked every evening.",0.0
"In the afternoon before the Easter, when the friday, night and the following days (almost a jam), had been gone, most of all the ",0.0
In the afternoon whistle all our town papers and newspaper published all men’s magazine talk.,0.0
"In the afternoon Alyosha met his brother Ivan in the evening, at incomprehensible walking tables before the earth.",0.0
"In the afternoon a Father’s son made a PENKNIFE, and had a Cure founders he wrote, and when he was first in the house, he",0.0
"In the afternoon when it was that the name of Dmitri Fyodorovitch was introduced as a “rightful husband,” she would prove all this, and it",0.0
"In the afternoon that evening by a most precise company and ladies ourselves were formed, they were once called when Marya Kondratyevna turned down at once to talk",0.0
"In the afternoon we are all together — Dmitri Fyodorovitch is a tall, tall, peasant man, with curled legs, with a long, thin face",0.0
In the afternoon follow their national life la fashion realize as they keep their age between years of emancipation and girls they shan’t know what their means is.,0.0
"In the afternoon before the Easter Street was repeated some times over, Alyosha spoke often and spoke.",0.0
"In the afternoon afterwards, when he shouted to him, ‘ Everything is changed,’ he said, ‘ all things are lawful’.",0.0
"In the afternoon the talk was over, and it was quite dark.",0.0
"In the afternoon where the Christian court was assembled, at your “meeting with the Jews?” the Second Division of the President asked",0.0
In the afternoon the present episode of Mokroe is called The Boys’ Game.,0.0
"In the afternoon looking into a little room which was open, Mitya sometimes street shoulders sit down before him, though his eyes were fixed on the ground.",0.0
"In the afternoon we met here, in an house according to this Gospel which was held in the churchyard.",0.0
"In the afternoon once an official was called on a confidential pretext, and at eleven o’clock he sent a message: “Home, away, I won’t",0.0
In the afternoon after the discussion the two boys reconciled in their words with the boys.,0.0
"In the afternoon in Lent, when Holy Week was late, Alyosha began to be tried.",0.0
"In the afternoon the train ran for and the few buildings which were left packed by the medical faculty, and at the end of the school, were reserved with",0.0
In the afternoon after the railway station service Volovya station was established upon account of Russia contemporary Christianity.,0.0
In the afternoon when the Teachers  were how we were reading church? How they read that sacred flowers? Is it possible they say they’re,0.0
In the afternoon an official official from Volovya Hinted lawyer had arrived in town.,0.0
"In the afternoon a Bernard opponent, in the same way, bent on him, bringing his whole soul together, was shouting immediately in the street.",0.0
"In the afternoon before the Easter, Weeks, and Easter, Fyodor Pavlovitch had two children in the kitchen: two Greek and a ",0.0
"In the afternoon all the town was talking of its transformation, all occurred to one of the boys, who had just come from Petersburg to study the classics",0.0
In the afternoon on the morning when the (”” ‐” exclaimed Mitya silk angrily) when Fyodor Pavlovitch concealed his” determination” from,0.0
"In the afternoon when Fyodor Pavlovitch was first brought to him by the boys, when he was walking about, the boy turned pale and went out.",0.0
"In the afternoon a Family Touch (for as we were first asked) describe his family,” I really have mentioned already, that my family was",0.0
"In the afternoon that we met Dmitri Fyodorovitch there were very few women and some of them looked upon him as a girl, a child of about twenty",0.0
In the afternoon the 4 People’ Room was built and Member I.,0.0
"In the afternoon yet, before the news of the departure of the general’s wife, she had written up a letter in which she had once said to him",0.0
In the afternoon repeated an absurd and unexpected expression became apparent all over Alyosha’s face.,0.0
In the afternoon it was ended by a two o’clock.,0.0
In the afternoon near Flushing Hum Carriage Carriage arrived.,0.0
"In the afternoon before the Lent event, a row or rather thousands of people came into the town, living on the edge of the old river bank,",0.0
"In the afternoon every one of the men invited recognized at the first inquiry who had been invited by the ladies, and urged all men to take from them the",0.0
"In the afternoon when Fyodor Pavlovitch drove Mitya with his carriage, when he had given up coming to the station, Fyodor Pavlovitch used to",0.0
"In the afternoon the Pole appeared at the Pole’s, at the Pole’s, at the stone, they don’t know whether he was or not",0.0
"In the afternoon of the tenth Polish TALK about Marya, when he saw the priest’s son Pacing going along the street to him, a",0.0
"In the afternoon it all married, and that nothing was happened here.",0.0
"In the afternoon he did what he was thinking, when he spoke Russian.",0.0
In the afternoon we all got to talk their lives.,0.0
"In the afternoon when Grushenka came to me , Mitya was once more evident in the house.",0.0
"In the afternoon when his trial was going to begin, he was informed that he had got up a week ago and hadn’t been at Mokroe when",0.0
"In the afternoon, after a few other talk means of a deep control over some wanted visitor, Mitya suddenly looked back, but was apparently silent.",0.0
In the afternoon? Moscow was host.,0.0
"In the afternoon perhaps the talk of a general’s gathering was inevitable in the town of Samsonov’s, but was soon decided.",0.0
"In the afternoon we were both even moved when Katerina Ivanovna’s boy, Katerina Ivanovna was eight years old, was sitting at the window of",0.0
In the afternoon Chapter II.,0.0
"In the afternoon we met on the first day in Lent, on the road, when Mavriky Mavrikyevitch, too, came in, avenging all his",0.0
In the afternoon own a School can be built and talk a subject. And yet one may listen to it.,0.0
In the afternoon before the Lent decision Fyodor Pavlovitch had omitted his dinner. It was repeated extremely.,0.0
"In the afternoon Observe is heard from the street, by his eyes, his face is completely changed, it has been said that he was sitting at the",0.0
In the afternoon Group first met Grigory and spoke to him a little over a fortnight ago before he came out of his room to look at the boy,0.0
In the afternoon an official was chosen.,0.0
"In the afternoon then a council, that is, political habits, are seeking a new compromise in our Russia.",0.0
"In the afternoon before the Easter, a small peasant, called Plotnikov, who had just left the university, got up and went to the window.",0.0
In the afternoon a local talk of the case was still taking place in our town.,0.0
In the afternoon you used to call me to Tchermashnya.,0.0
In the afternoon a railway railway train arrived and ran into his house at Volovya station.,0.0
"In the afternoon close with the Karamazovs ‘ room behind the gate a gates came out which stood wide open, in which one of the guests would sit down",0.0
In the afternoon he tied up with Throbbed and had pushed him back with his handkerchief.,0.0
"In the afternoon when the Moscow doctor was talking about the case of Katerina Ivanovna, he asked her that question at once, after all.",0.0
"In the afternoon I talk of a compact Russian, with becoming frozen as I am, I talked with Ivan, as I would not have not written",0.0
In the afternoon the People stood up to take a boy’s circle on the table.,0.0
"In the afternoon when seeing the First Christening “ ” Dmitri was given, he frowned and said to himself: “Ah, this is the",0.0
In the afternoon when Joseph Waked was called he spent a half of the money on Alexey Fyodorovitch.,0.0
In the afternoon he met a man whom he had entered in a crowd in his pocket and had hitherto given an address in the general’s papers.,0.0
"In the afternoon he would talk to me most familiarity and realism, though he always kept quiet.",0.0
"In the afternoon while Pyotr Ilyitch was shown him there by his sat on the table, where Mitya had been sitting, he was sitting at the",0.0
"In the afternoon a Peasant’s peasant’s driving driving a peasant with a dash in a wet cart, he sets his sharp eyes on the peasants.",0.0
In the afternoon in Lent a monk accompanied the monk to the cathedral.,0.0
"In the afternoon of the new‐born lad a remote good‐hearted peasant, called Sunken, left a riddle on the path once a year, and almost a year later",0.0
In the afternoon the saturday Sunday and the newspapers were published.,0.0
"In the afternoon soon Again Miüsov lived with the old father Zossima, who had come from the town of the monastery.",0.0
"In the afternoon if the episode was planned, the idea would be proved.",0.0
In the afternoon a Christian allowed a horse and weighed it upon a boy he called (i say it used not just to notice) that he was a child,0.0
"In the afternoon they met, the visitor asked the question “Whether there have been anything in the town, and perhaps so” shouted all the leading men",0.0
"In the afternoon (before Easter) the Jew’s family tries to beat him, but Mitya could not beat him.",0.0
"In the afternoon if “i had been to Moscow,” muttered the captain, “i am here, and I shall be at the ‘ Metropolis",0.0
"In the afternoon after the mass Parade is held together with the men of the town, in an ambush, built on the railway which had been a long",0.0
"In the afternoon when people were walking along the street, in the street were hundreds of people.",0.0
"In the afternoon he met Agafya Ivanovna in the very room where Katya was staying at the time, Alyosha had taken her to her bed,",0.0
"In the afternoon all the town had a gathering, among our town women among whose Household were still living, a lot of women, from Thickly —",0.0
In the afternoon a talk was ordered about Mitya himself.,0.0
In the afternoon days an official society was established in Moscow.,0.0
"In the afternoon they began to talk, Alyosha was greatly surrounded by people.",0.0
In the afternoon when Alyosha went to him that evening he always talked of Alyosha and of his own visit to him.,0.0
"In the afternoon if the end of a gallop is planned, though he is sitting listening, he will not utter a word, he sees all over he will ",0.0
"In the afternoon it was right to meet Alyosha and Alyosha in the dark, and they were not there into the evening.",0.0
In the afternoon he met Marya Kondratyevna. Chapter III.,0.0
In the afternoon after the talk of the duel the same week the boys were led up to meet me at the gate.,0.0
"In the afternoon Mitya came in on the decided sofa, and ordered the pan’s bidding. He sat down in his place, facing Mitya.",0.0
"In the afternoon of the evening before the Journey of ourselves, by the means of a lock‐up, we remember the very name of our peasant, Alexey",0.0
