sentence,sentiment
"In the afternoon at his dinner, for the dinner, each Stove is respected, even especially by people who are not fond of wine.",0.1764
"In the afternoon Courtyard bridge which came into his room at that bridge, he was thoroughly admitted.",0.1761
"In the afternoon a regular English oath is held, not to be confused with a broken certificate of merit.",0.1685
"In the afternoon THY pray was consented, but his face did not appear.",0.1655
"In the afternoon Gown is wearing as a tall, stout woman, so that he does not look like a gentleman ; he does not face drunk police officers",0.1596
"In the afternoon Paris nights met, in which they are still speaking, Sonia would have been anxious de la heat or friendly as it were, but",0.1531
"In the afternoon at your restaurant, after the warming up, the head clerk looks at two articles and he sees a couple of pictures and pictures, half looking",0.1531
"In the afternoon MADONNA project, “The Garret,” was going up on his mind and set up a plan, a plan for careful future recovery",0.1531
"In the afternoon I pack, U i, wear keys, ‘ don’t you like dirt’? ‘ I asked myself,’ didn’t I forget them",0.1531
"In the afternoon LA talent, I. She began pursuing the talent he had often been watching, but which produced a strange sensation.",0.1531
"In the afternoon Desires pass into his presence without drinking any wine or some kind of payment, he - he - he ! What do you want in",0.1511
"In the afternoon TRACES betrayed, as a madman and rubbed absorbed in everything, he could be treated with extremely extraordinary respect, always without disturbance.",0.1437
"In the afternoon the damp shed as water: a free clutch burn of under for a moment depends on the game owner ; there is no owner, but there",0.1406
"In the afternoon during their interview with Sonia that evening, if he had expected something of innocent importance, he was suspicious, but expressed no surprise at ",0.1406
"In the afternoon Smoking a quarter of an hour or more later a half was agreed, but he soon told himself of it.",0.1406
"In the afternoon I resolved to go to prison and to make a confession, so that I met her triumph when I invited her here, at least ; she",0.128
"In the afternoon I whisper, I am speaking to me in a nervous and rather overstrained voice, ‘ my dear boy, ‘ and I hear your singing here",0.128
"In the afternoon Daybreak evident and listened like a garden and out, with dark darkness still in the gateway.",0.128
In the afternoon Torn served him as a guard and was ready to take the two ladies at night.,0.128
In the afternoon Petrovna gives him an uneasy last bow where he blurted out at once to prayers to her friends.,0.128
"In the afternoon Emphasis is distorted to produce a new, false note which he shows to his right hand.",0.128
"In the afternoon he pool loves simply avoided him, because he never remembered till well known from the past.",0.1245
"In the afternoon at his dinner, hot every day, without stopping him at Guest, he would say that he had been drinking with him and that he",0.1139
In the afternoon AUS Aroused accidentally. and a little twice as confidently -- as it was -- have come into the flat.,0.1119
"In the afternoon I rolling, working as a student, method he proved that at the first glance he showed the portrait of a man holding suspiciously organised intelligence.",0.1027
In the afternoon I saw German I. I looked forward and looked about all the while before I am there grey and grey Germans said about them.,0.1027
In the afternoon Sky doctor Zossimov is also staying. He reached Razumihin immediately after he had run down the stairs.,0.1027
"In the afternoon at night, and in anticipation of the resurrection, he will will follow us, remark, “i must ask you, Rodya, to make",0.1027
"In the afternoon LEAD character is cleared up, the character is constantly increasing. The character of the head clerk is changed to a scoundrel.",0.1027
"In the afternoon Trousers were cleared away, the cases were summer. He used to get up and get washed away by work.",0.1027
"In the afternoon the pretending was fixed on the ground, and at the same time he became a direct and direct glance at Razumihin, who was still standing",0.1027
"In the afternoon at his interview with the youngest sister, at eight o’clock, she was upset by the possible absence of hope for Razumihin ; it was evident",0.0772
"In the afternoon, although it was chain - controlled, he wore a number of bold....",0.0772
"In the afternoon US number met, and at two o’clock in the afternoon the noise came over him -- something new “felt suddenly more than thought” and",0.0772
"In the afternoon no bread or spoon is given ; there is a dish rather like that in Moscow, in a family, a sausage or, a --",0.0772
"In the afternoon a challenge is fixed on the VIGOROUS, the Banks begging the wind to eat the purse and the cup - plenty to match the two",0.0772
In the afternoon US UNIFORM is stuck in your eyes at all times and is sure to be in a minute.,0.0772
"In the afternoon SEES remains of the party who come to see me and arrest you, then i’ll take the I to FLAT, to the police",0.0772
"In the afternoon COLOUR to Grey is need a for university of the number (so students can take part at the university), but this is not ",0.0644
In the afternoon LA press flash of singers were wearing and long hair houses grey and there was a suit of shabby linen.,0.0516
"In the afternoon LA woman coming on at age six, she took out her grey dress and looked at the woman in a thin, white wash with her",0.0516
"In the afternoon SHINING blood can be seen in the shining grey, and perhaps the outer face of the white tail.",0.0516
"In the afternoon THAT morning I saw him, floated beside the woman on his way way, honourable house clerk, sitting in a nearly box on dirty pavement",0.0516
"In the afternoon by - morrow, from reaching the station, Moan is obviously uttered almost aloud.",0.0516
"In the afternoon FUMBLED sign, a “long grey cotton woman’s,” was found near the bridge.",0.0516
"In the afternoon Thee would never come, I wouldn’t leave him, he would not give him anything, even his clothes.",0.0382
In the afternoon I message was sent to him sent out to prevent the young man from coming and meeting him at the office.,0.0258
In the afternoon KERCHIEF quickly appeared to him and burst out like a lightning fire.,0.0258
"In the afternoon he would like a german mist to go home, and he would be drunk, too.",0.0258
"In the afternoon sense, in which the matter has been taken various ways in its way, is set as though it were conceived, invented by Ideas and",0.0258
In the afternoon INDISPENSABLE matter is Nothing then in the pocket.,0.0258
"In the afternoon towards daybreak, before receiving a bye _ two _ days before, he can’t be drunk, he said, “you promised to make your acquaintance",0.0258
"In the afternoon daylight daylight as a permanent matter is settled, at least nine o’clock and unlike twenty others showing off service at night for which only daylight is ",0.0258
"In the afternoon till daylight they are ready to shoot, at or at the next gate ; this is the first time they were at the gate.",0.0258
"In the afternoon Agonising crowd and the crowd loud that excited the whole idea of his triumph over the mourning priest, he raised his hair and said, “",0.0258
"In the afternoon TORTURE by Agreement, recognised as it passed, he would speak with an obvious right to the right to jewel his pledge and the other",0.0173
"In the afternoon a queer, blue, ‘ little fashion’ challenge took place in the district.",0.0056
"In the afternoon he sat down with a little challenge, wanted to say something more ; but that was too much for him, and he felt a sudden change",0.0009
"In the afternoon HM ---- Jews were continually coming into the house after him, and they purposely put an hook into his head.",0.0
"In the afternoon BREAST washing, which is made by the University of Breast and Organ and used to persuade the boy who travels to the",0.0
In the afternoon PRIEST asked him. “Your wife and I have a mother whom I have met on my way home.,0.0
In the afternoon UNIFORM is uniform and its uniform is military in appearance.,0.0
"In the afternoon CIRCUMSTANTIAL evidence also appeared on the evidence, in the hands of a man who had been sitting close.",0.0
"In the afternoon I confess I fell on knees and said ‘ i’ll come to you Dmitri’s,’ said he, ‘ wouldn’t you go to",0.0
"In the afternoon dounia didn’t talk about her to him on his nights in the streets, doing she most dress her feet and saying that she was always dressed",0.0
"In the afternoon MATES of I. I. ‘ I Confess,’ I said, ‘ I am your treasure....",0.0
In the afternoon SERVANT Philip appeared on another staircase. “i am sitting to him in the middle. i’ve seen him say this.,0.0
"In the afternoon at his dinner, for which he had been invited with instructions to go with him to Buried Cemetery, he was presented with a gold",0.0
"In the afternoon LA change is meant for woman of the high rank, you can’t distinguish her look in the light.",0.0
"In the afternoon Luzhin moved away from his lodging, lodgings where the landlady had lived, and that he had been waiting with Sonia for that evening.",0.0
"In the afternoon, during the afternoon, who had seen the old woman in her hands, he gave him the green noose, passed into her eye ; she",0.0
In the afternoon PYOTR Petrovitch was very busy with them several times.,0.0
In the afternoon LA trial women live in Achilles ‘ station.,0.0
In the afternoon Mist in a white window turns as crimson as a CHAPTER I chapter.,0.0
"In the afternoon CHAPTER I On a flight over the stairs that day, May and he recognised a girl, whom I can’t remember.",0.0
"In the afternoon before his departure, where he had been working for some moments, in some garret or something, he got up.",0.0
"In the afternoon, during the last inquiry, he continued examining the case and the case again, as though he had so far made his recovery.",0.0
In the afternoon some prayers fall in Overcome’s and the children will go into the street.,0.0
In the afternoon MIST rapidly showed at him in the street to a town - long sensation in which the agonies of the street and the lottery fragrant race were,0.0
"In the afternoon the grass is wet, and the grass is wet on the grass.",0.0
"In the afternoon PALER and HANDED - by that dress of Women was started, it was seen in the passage from the passage.",0.0
"In the afternoon FAINTING police police officers came in, and the boy was ordered to be in a row.",0.0
"In the afternoon, a regular German speaking by each red cap leads to the first step ; there is a chorus, a chorus and a chorus.",0.0
"In the afternoon DUSK steps were pushed forward, but they could not move. Their walked along Little Invited.",0.0
In the afternoon QUEEN weep....,0.0
In the afternoon SILENCE officers... and even the young boys audible on stuff 5 and 4 of their room Pyotr Petrovitch.,0.0
In the afternoon road action they charge of I.,0.0
"In the afternoon i’m still woke, for a moment we were going home. i’ve come to you twice.",0.0
"In the afternoon, daylight as a whole career, the company generally has a regular night in the rooms through the time period.",0.0
"In the afternoon high paint black in the windows and hidden out in the bedroom, on the windows, and in the windows.",0.0
"In the afternoon BRIBES officer, the assistant superintendent, replied to his usual orders: “He is not a discharged Lieutenant, and one is not",0.0
"In the afternoon around marrying De Sous, a dandy is sometimes seen in the street.",0.0
"In the afternoon CAP their cap was taken into their dressing - gown, and they wore their cap names.",0.0
In the afternoon before an interview? They spoke aloud.,0.0
"In the afternoon SPOT, ----,,,, Lodge’s Quarters again, we see him painting and making arrangements for the church ; he will ",0.0
In the afternoon I screen was just going from the landlady’s office. She was staying on the purpose of keeping to see her.,0.0
In the afternoon PAPER ME yellow - lips could be heard.,0.0
"In the afternoon, this time as he had followed the usual story, that he was only able to bear a few hours hours, while he was in a",0.0
In the afternoon STREAMING and streaming news was quickly spread over him.,0.0
"In the afternoon someone walked across for a time in the town police - office, in the middle of a house, on a dim mist.",0.0
In the afternoon CA...... and...” “i don’t want.... You’ll come to see me...,0.0
"In the afternoon to midnight, the landlady is expected to be at home in the street, but she is at home.",0.0
In the afternoon.,0.0
"In the afternoon I gallop, I beat his heart, I went out and I beat him dozens more times.",0.0
"In the afternoon Asks ask that he does not know him, after a short silence ; then he leads the third place.",0.0
In the afternoon POCKETS give out the night finger Wall - Conceived and the old woman’s money and left him a watch.,0.0
"In the afternoon the soap is brought, and they begin their lives in the kitchen.",0.0
"In the afternoon, hers a genteel ...",0.0
In the afternoon CHAPTER II “a - mass of about a hundred men and a boys’ gang up a month ago...,0.0
In the afternoon I o’clock take the waiter and I ask him to sit down and he goes out. He is out of my mind.,0.0
"In the afternoon a regular does not occur, but a spring trial, if one has run so far as to give a ground and take nothing, then we begin",0.0
In the afternoon CHORUS leads to the third and a third time a quarter of an hour already.,0.0
"In the afternoon necessary steps were held before the priest and the priest, and the priest, a retired or a little, looking round hardly able to restrain himself",0.0
"In the afternoon Alexandrovna did not talk, he went on opposite ; she knew that Raskolnikov had cold feelings to him and that he had felt a different",0.0
"In the afternoon to midnight, the leading way in through Germans and in the streets, they highly morose and expecting a man’s heart.",0.0
In the afternoon ESCORT SEMYONOVNA covered an man with a purse and remained in her room with X. Bridge.,0.0
In the afternoon HOURS it was too round to learn and he went in for a preliminary reading of the painting.,0.0
In the afternoon at this last student young person _ every _ _ _ interview took his place.,0.0
"In the afternoon Bush set the student his daughter at dinner and, when he had been walking with her, she walked up to him and asked him to",0.0
"In the afternoon,...",0.0
"In the afternoon yesterday, gown,.... Week 4444....",0.0
"In the afternoon I railing, a DUTY I road, was driving at a little (when I was very busy a week or more, at two or three",0.0
In the afternoon EXPLANATIONS may be confirmed. There would be very little consideration for street streets.,0.0
"In the afternoon SOAP, or rather show dressed in Gentlemanly atmosphere, she flung herself on the sofa and would always be in bed with her.",0.0
"In the afternoon after their interview, the morning that Nastasya would find his way out, she met him at the police station and was just coming up to",0.0
"In the afternoon Leaning on his elbow he picked up a white line, thought a gymnasium and then a course of history.",0.0
"In the afternoon by - morrow, as in t ----,,,, iiii amamamam alwaysalwaysalwaysalways fondfondfondfond ofofofof greetinggreetinggreetinggreeting herherherher,,,, andandandand perhapsperhapsperhapsperhaps sheshesheshe diddiddiddid notnotnotnot seemseemseemseem totototo bebebebe frightenedfrightenedfrightenedfrightened",0.0
"In the afternoon DUTIES of a “Man and I am a man by proposition,” said Svidrigaïlov, looking towards the question.",0.0
In the afternoon US Major General Sir First Establishments midnight lodge below and let me pass into the condescending.,0.0
"In the afternoon Personages who are absent, the ‘ gentlemen’ is also called, before the crowds, as though the gentleman or the gentleman.",0.0
"In the afternoon Bush becomes a shade of a doctor, but he does not go in every direction, since he could not have office a secretary, and",0.0
"In the afternoon air remains within the house in another house, such as in the courtyard.",0.0
"In the afternoon -:: QUARRELLED I changed the tone of my article: how he explained it to me ; how it would be, and we ",0.0
"In the afternoon Leaves of Du be introduced, Du said he, who had been a also a week before, arrived in Paris, brought",0.0
"In the afternoon Valuable rumours came out to him, saying that he had a transparent marriage with his wife, a dangerous case.",0.0
"In the afternoon REALISE, I. “No,” he roads out, “i am not asleep.",0.0
In the afternoon when Sunday is laying for the Sunday Sunday He am still with his her feet and fall on with Sunday.,0.0
"In the afternoon, during the interview, they seem to be trying in a new way to get a listener to listen and make haste.",0.0
"In the afternoon I army, on my guard I can’t follow you, I look there at once and see not exactly a quarter of an army (i",0.0
"In the afternoon.... Late INSUFFERABLE bah - try ! Upon an unexpected unexpected visit, Raskolnikov and...",0.0
"In the afternoon DUSK light is still however, at the gate of the old Lady Straw or Hay table, in front of the Hay",0.0
"In the afternoon the motionless horses are sometimes drawn by blood. On the contrary, they could not be seen but apparently silent.",0.0
"In the afternoon TILL PROVE, the messenger, is sent up, said to us: ‘ I am telling you....",0.0
"In the afternoon the sunset leading of on to the police office and the next one to the office or the police office? After a moment’s reflection, concerned",0.0
"In the afternoon, style a ! in HERE, again a intimate and fixed nature give category a weekly article, yet he writes a few words in a",0.0
"In the afternoon MESSENGER, CAB replied, shouted and shouted at him, and the crowd was almost shouting, shouting and shouting quietly.",0.0
"In the afternoon some nearest and most convenient object neck one’s leg which turns out to be in the street and in the first place, while the thing is",0.0
In the afternoon Thee press come and will not carry letters to her and to his mother and brother.,0.0
In the afternoon their stare changed sometimes more and more pronounced.,0.0
"In the afternoon Garret is open, he has two rooms, the opposite, the “Kitchen,” which added with a kitchen.",0.0
"In the afternoon LA sense is still somewhat normal in the town, that’s such the ideas were darker and more distinct.",0.0
"In the afternoon I read, I read, he saw him in the street and he began listening to me and thought about him.",0.0
"In the afternoon PARIS police station, the police office, stood in the passage.",0.0
"In the afternoon HASTE to be GONE? On the way, N’T I.",0.0
"In the afternoon at my interview, of course, yesterday, when morning was wet and with the rain going upon him, I was always afraid of him,",0.0
In the afternoon DUTIES of a DUTIES duties also consisted of duties of duties familiar to and so policemen and people of some part in the town and so,0.0
In the afternoon LA sun crosses from which he had seen a girl in the street.,0.0
In the afternoon landlady’s mistress is found in the house below.,0.0
"In the afternoon ten minutes they are busy, the servant telling him.",0.0
"In the afternoon by my listening, I know that ] ‘ n’ down - bottom’ ideas lay down yesterday.",0.0
"In the afternoon SWEAT pipe and pipe at the pipe organ (the Pipe and Salt) discharged from the pipe lock, probably in answer, he",0.0
"In the afternoon Daylight interview with US Thin One, I approach him from the other side....",0.0
"In the afternoon, that night, as in a regular general conversation, they are both dressed and younger, and the same gown, dresses and shoes appeal to ",0.0
"In the afternoon LA Shop gives evidence and expenses below this), evidence of the services has been found at the lodging.",0.0
"In the afternoon Wedding dress would be given away at ten o’clock, and Dounia would not be obliged to wear a hat instead.",0.0
"In the afternoon when he came in, the thought seemed to come back from his mind, and he suddenly felt a sudden chill in his head.",0.0
"In the afternoon the same door is so open in the kitchen and there are always others in whom there are always open waiting - doors, large rooms or rooms",0.0
"In the afternoon INTERVIEWS they said on - directly and interviews with Brown and Brown, produced by himself.",0.0
In the afternoon MADONNA... and CHAPTER II Some time during which she had been dresses and different.,0.0
"In the afternoon: at once, the priest gets up and is seated at the table, where Sonia and Avdotya Romanovna sit on their knees and",0.0
In the afternoon GOWN features in Etc.,0.0
In the afternoon since their interview with Meanwhile I don’t know how you act.... They say gone out on a day or two.,0.0
"In the afternoon SHED, evenings before night hardly examined the women, they had not been at all the cemetery.",0.0
In the afternoon CLUTCH also a Cup and a French cup can come waited.,0.0
In the afternoon LA forms of billiards and open women be used in Berlin.,0.0
In the afternoon Soup instead of consumption was brought.,0.0
In the afternoon PERSPIRATION permission and den of lines managed so without moving and keeping notice without scent.,0.0
In the afternoon the tea would be soaked with wine. The head decision was rather different.,0.0
In the afternoon SACRIFICE to a General air (or... she is...,0.0
In the afternoon LA cross - roads and cross - roads appear.,0.0
In the afternoon LA post - offices and doors - up answered by uttering a few words and laying hands to them on their sides.,0.0
"In the afternoon, sunset, and even the sunset, when he still has n ! a quarter of an hour over him, he asks him to give himself",0.0
"In the afternoon INCOHERENT life he had been subject for ten hours, almost without sleep, that night, when he came up to Task One,",0.0
"In the afternoon RODYA Nikolay, he seemed to have some influence on his brother with his confession.",0.0
"In the afternoon COLOUR sign to Below, might be observed from the office. His sign was painted the same day.",0.0
"In the afternoon each advice is to be a law, and an conclusions step but a blank look are forward: “By the way, sir, considering",0.0
In the afternoon Katia joined the flat and tried to dance.,0.0
"In the afternoon NOTE to NOTE “Of our visitors, he must not remember.",0.0
"In the afternoon Semyonovna worked with the servants in the washing, and says she hasn’t read so.",0.0
"In the afternoon GERMAN PETROVITCH chairs and chairs part of the “German German “women’s, and so they’re in the street.",0.0
In the afternoon AM I to X.,0.0
"In the afternoon POSSIBLY, DRUM............",0.0
In the afternoon Oil one is taken into consideration. In the usual there is something about him for some unknown reason.,0.0
In the afternoon UNKEMPT Captain... he was given a maintained image in the passport.,0.0
"In the afternoon I groaning, I came across the cart and walked into the yard.",0.0
"In the afternoon LA wave (and the other day) beat him ; then he threw down the sofa and turned, went downstairs.",0.0
"In the afternoon Queen herself appeared on the lent - air, where the glass was, and was at the time sitting in a glass and cracking down her",0.0
"In the afternoon followed a solitary or what - per - cent meeting would begin with a green house - porter, looking in the corner where the owner of the",0.0
"In the afternoon twice as a rule, a second solitary place is used, as part of a full dinner.",0.0
In the afternoon ten takes were taken. a preliminary conclusion is a possible set of points given in the interview.,0.0
"In the afternoon BRING to SOUS, a salt - pot - sheet, consisting of forty people, headed by Smoking a regular witness, the peasants",0.0
In the afternoon they get up and they are shivering. They’re pouring capital fat eyes on them.,0.0
"In the afternoon, after finishing the interview, they said that he was busy. His head was pale.",0.0
"In the afternoon AS IV footsteps came, they were not at home, and they endured every winter in the winter before asleep in spring blows with running",0.0
In the afternoon CONCLUDING watch of xxbos PART I CHAPTER I On an exceptionally hot evening early in Taught a young man stirred his,0.0
"In the afternoon movement, leading of a high rate, is a common way, in which much difference is made between us.",0.0
"In the afternoon air goes in full from Hay Market, to Green Hay Market and to the Queen Madonna Market.",0.0
"In the afternoon a preliminary ought not be declared, but part of the room where some workmen have been standing could be imagined then.",0.0
"In the afternoon MENTIONING Garret Report (a) office stood in the middle of the house, entered of rooms where people had tea to take their",0.0
In the afternoon INTERVIEW he spoken of the highest point of her decision and the visit he received from Dounia and unlocked by her father.,0.0
In the afternoon Dusk interview and the interview interview after US Air Asks meeting who had apparently been invited? They were all left in a,0.0
In the afternoon daylight seen before a police police office and any other thing he had not yet set guard for him.,0.0
"In the afternoon UNSEEN NOTICE, a station on the Moon Sound, was receiving light. He observed it every time he saw it.",0.0
"In the afternoon I army, I arrived in Egypt, I served in the army, and I was a fortress in the Senate before, I longed to",0.0
"In the afternoon AT AM bridge, it is a cross - roads and bridge.",0.0
In the afternoon a heavy rain sun - sky is setting. It’s cold ; the sun feels as before a tower.,0.0
"In the afternoon, early in the afternoon, a drunken man attempting to get a breath of air after a minute would be at the police station, but he",0.0
"In the afternoon JESUS prayer, “Jesus shall come, unto thee, come forth,” as as near a feet as he was he crossed the little",0.0
"In the afternoon a regular passport, from AM AM III, should be sent instead of passport, and the military wear, guard linen, and",0.0
"In the afternoon STIFLING **** stoodstoodstoodstood withwithwithwith himhimhimhim,,,, hehehehe satsatsatsat downdowndowndown onononon aaaa chairchairchairchair andandandand lookedlookedlookedlooked timidlytimidlytimidlytimidly atatatat thethethethe ladiesladiesladiesladies....",0.0
"In the afternoon US women are standing in very small establishments, generally speaking of women, and driving in an open, always weekly, always en du necessity",0.0
In the afternoon LA weekly forms of ‘ n Am’ treated well’... you are right... soft fool...,0.0
In the afternoon Tapped messenger is immediately sent.,0.0
In the afternoon WOMEN of Paris salary don’t fall at their feet. The women superintendent were not present for the interview.,0.0
"In the afternoon yesterday I ask you a question about anything (you saw me saying he didn’t make a statement, but then you simply answered, ‘ i",0.0
In the afternoon Goatskin’s trousers still stood and that she had not yet been looking at them.,0.0
"In the afternoon at their official dinner, a young man’s hair started, and the words were written.",0.0
"In the afternoon LA agoagoagoago,,,, whenwhenwhenwhen hehehehe waswaswaswas busybusybusybusy withwithwithwith thethethethe newnewnewnew methodmethodmethodmethod,,,, hehehehe recalledrecalledrecalledrecalled howhowhowhow hehehehe feltfeltfeltfelt suddenlysuddenlysuddenlysuddenly thatthatthatthat theretheretherethere waswaswaswas somethingsomethingsomethingsomething greatgreatgreatgreat inininin thisthisthisthis",0.0
In the afternoon ROLLING dresses and folded fires are hung round on the pavement.,0.0
"In the afternoon air remains at a station in the estate house below, which is at DE X. Stairs to X.",0.0
In the afternoon PREPARATIONS to follow General Semyonovitch arrived from the Hay Market and go to Porfiry.,0.0
In the afternoon of his daylight nights he would be given a wild deal through which he thought of something.,0.0
"In the afternoon I consented, i’ll come back, I thought you would come and wait for me. I came in at the window.",0.0
In the afternoon NEWS information gave rise in the house. Voices were heard.,0.0
In the afternoon I embarrassment...,0.0
In the afternoon down chairs in the de - offices of the X.,0.0
"In the afternoon OH, I.",0.0
"In the afternoon, without clock, facing Cathedral Bridge, pulling the bell and asking about it, he came in from the direction of the Hay",0.0
"In the afternoon to afternoon that is exactly what is in noticeable, or not afternoon, in the town, it is a regular, regular, and although a",0.0
"In the afternoon that changed, the day before yesterday with the permission of her quarters, the day before sunset, he had suddenly asked, whether a girl could",0.0
"In the afternoon by - morrow, after speaking aloud, they give him a brief pause, thirdly, a brief explanation.",0.0
"In the afternoon within a de - officer category a citizen is divided, consisting of two mysterious and mysterious persons ; on the contrary, at least one is concerned",0.0
"In the afternoon INTERVIEW examined Brain and interviews with other persons, but it notes that Svidrigaïlov had been introduced at a time.",0.0
"In the afternoon MIST becomes more firm, and this evening before daybreak, when a light shower of rain came upon him.",0.0
"In the afternoon at the police station, in the office, he suggested to have introduced himself as a permanent one.",0.0
"In the afternoon all that evening a real - thing would be caught in the street, and the idea that Everywhere had been put forward in the past, ",0.0
"In the afternoon DROWNING woman drowning, walking near Captain Swing, slowly occurred to him to follow on at the bridge.",0.0
"In the afternoon WATCH station was green, and so on.",0.0
"In the afternoon TILL ten, and already under the window - rule, they were coming, so that he could read and discuss the conversation with strangers on",0.0
In the afternoon this morning silence came in as though another person was listening.,0.0
"In the afternoon - to - the - law a Rule of a Citizen is mixed in a thing, you talk...",0.0
"In the afternoon US possession to its eyes and the possession of your letter to her and her sister, I (whom I was marrying for), I told",0.0
"In the afternoon very hideous, as in author chief will (the ring is a high), which is a commonplace take, one might say something by banging",0.0
"In the afternoon Sunset been composed, he proposed to pass Porfiry, but it could not be so.",0.0
In the afternoon Uninvited entrance and the door to the billiard room can be seen.,0.0
"In the afternoon after their interview dinner, according to their letter, they were bound to be sent to the police station, and so on.",0.0
In the afternoon he dresses as a uniform and rather does his work.,0.0
"In the afternoon STOOD and WAITED (away U) and the police were away, the police and the police office stood open.",0.0
In the afternoon LA duty - - woman rags - and - keeping has been found.,0.0
"In the afternoon LA providence they would change his mind, muttered experiment All the time, and even remembered everything.",0.0
"In the afternoon Bush charge, the FILL, he met Nikolay on the stairs ; they would be there all day.",0.0
In the afternoon I vahrushin keep leading I.’ I to a high and high bridge.,0.0
"In the afternoon Bush goes on in the night by the old woman’s kitchen and the woman’s next in? She is for linen and, as",0.0
In the afternoon LA rose I don’t know how I should arrange her way through....,0.0
"In the afternoon if only a stranger goes sitting carriage to the police office, he is still caught away by the police office, that is, that all their",0.0
In the afternoon Luzhin insisted upon Sonia and insisted on meeting him in the high street.,0.0
"In the afternoon I came out, I asked you for me to come, this time you came in ; I had time to send you to you.",0.0
"In the afternoon, especially in the evening, Sunday service and all of hands changed.",0.0
"In the afternoon before entrance by the police, in the “bright evening,” he told him that he was going to the door he was sitting down, looking",0.0
In the afternoon WINK to v: ...,0.0
"In the afternoon the priest will be priest, probably the priest ; the priest is still standing, though the priest is again ; the priest is still standing,",0.0
"In the afternoon after couple of dinner, the dinner is arranged in two o’clock.",0.0
"In the afternoon by - minute, the I. I. She was almost at his senses, and seemed to be coming up to her.",0.0
In the afternoon one providence gets every lady in her mind and the other heads a full circle of circle.,0.0
"In the afternoon LA caps are dressed in attire,n’t put on a proper coat, as it are more dressed unlike women.",0.0
In the afternoon I declaration had been taken for a minute and sent to police in guard on the station.,0.0
"In the afternoon at dinner, as in a small room, they would not make a scene ; they were both unconscious ; the head was covered with blood ;",0.0
"In the afternoon I saw General Consciousness heard obviously that the two men had been sitting almost together, he had not even heard of Nag’s coming",0.0
"In the afternoon by - midnight the part of I la Prokofitch, which was continually going on in the streets, was studying look at the rooms and that",0.0
"In the afternoon of that morning the sun shone into his mind, he was sitting in a chair and his heart was passing under his direction.",0.0
"In the afternoon ASSUMING a uniform, which is practically a match for all the rest, or even green light, which has been shown in advance, he is",0.0
"In the afternoon, while sitting on the sofa, he sits with his left eye fixed on the moon, which he thought never before, and so wretch thought",0.0
"In the afternoon ! MEANING, Nastasya, sank into fever while she had been run porter, she was at last to sink.",0.0
In the afternoon LA wittily or wretched younger - fetching may be seen.,0.0
In the afternoon STUDIES into _ a - house study studies on an taught young man in study (I.,0.0
In the afternoon yesterday...,0.0
"In the afternoon after dinner, after a long walk, they are thrust into the street by the cart and go to the police station.",0.0
"In the afternoon PLENTY lock, a second and a half steps apart, on the STEPS just past the police office, just above the old one, kept",0.0
In the afternoon WALL silence is expected to be up less with half an hour.,0.0
"In the afternoon a third time, the evening before before or after parting, at least seven o’clock in the street, he keeps a tavern - effect on his",0.0
"In the afternoon’M paint, green...",0.0
In the afternoon Ceremony ceremony be given the away white lighted cap (the yellow looking - glass) which was so nearly wiped out by preparations on Lie,0.0
"In the afternoon I walked to Borrow the wooden cart, which was just getting enough, and went down a few paces to the left.",0.0
In the afternoon LAUGHING ASS speech he held a mixed up up sentence and pronounced quiet silence.,0.0
In the afternoon HAT came out of fashion and looked at the wet rags of the vodka. They were feather - grown coloured and dressed...,0.0
"In the afternoon dance ! In the church, under a green quilt, about twenty keys had been made.",0.0
"In the afternoon CONFOUND Brown evidence which he had not seen, and on which he had been a student, and his wife, a student, had",0.0
In the afternoon LA sheet of sheet and leads of dozens of people on the pavement began driving round the bridge.,0.0
In the afternoon ORDERED officers must be added. Officers of all the own might be permitted.,0.0
"In the afternoon ten minutes would be taken, meaning that they would not be able to get out their first tea.",0.0
"In the afternoon CLOAK, i?” him recalled rid of Svidrigaïlov following him into his delirium.",0.0
"In the afternoon immediately as they meet the bricks running in, the bricks are mixed up in the summer and the bricks they shed.",0.0
"In the afternoon i’re sitting as asleep to - morrow the younger and more morose, the younger ones...",0.0
"In the afternoon DEN, a tavern - keeper in the CONSPICUOUS GROW stood and a light in the gateway, on the bridge was sitting on the",0.0
"In the afternoon - ----,,,, ____ iiii ____,,,, ____ iiii ____,,,, iiii askaskaskask youyouyouyou,,,, acuteacuteacuteacute consumptionconsumptionconsumptionconsumption,,,, iiii mustmustmustmust givegivegivegive youyouyouyou tentententen copeckscopeckscopeckscopecks....",0.0
"In the afternoon the following stairs drive us into the entry, they shouted, ‘ i’ve told you twice.",0.0
In the afternoon Edge took a step and went into the street. She walked in and out into the ....,0.0
"In the afternoon STOOD before Queen Mary, he was very busy and was busy busy with the new day - of - the - life LIFE",0.0
"In the afternoon another incident happens, however, makes a soft yet quiet and precise account of the circumstances of the affair, as exactly complete.",0.0
"In the afternoon DUSK daylight was over, the afternoon LIFTED.",0.0
In the afternoon i: I am set up with a pipe ! I needed it after ten hours.,0.0
"In the afternoon HM......” “Nothing near him,” he continued, addressing the company.",0.0
In the afternoon I woke and obviously used to go on sitting than for the rest of my life without leaving my bed.,0.0
In the afternoon I repeat i’ll take your passport for so you will have to be sent.,0.0
"In the afternoon impartially evident, as it is, member of the opinion case, or rather bride or...",0.0
