sentence,sentiment
In the afternoon a rush was made for the station by the “porter” to buy Evgenie Pavlovitch’s back for his ticket.,0.0
"In the afternoon, as he were driving about in the dark corner of the house, Rogojin caught his father with much such force that they were obliged to",0.0
"In the afternoon, and even before this episode, the prince was seen at the waterfall, and suddenly relapsed into silence.",0.0
In the afternoon? The prince made a very favourable remark.,0.0
"In the afternoon, of across every order to make a jump of the Epanchins’ house, one happened with one of the Epanchins’ band on purpose",0.0
In the afternoon one trees pale with trees brought in from the trees. The children thought of their “poor spirit” in the surroundings.,0.0
In the afternoon during the morning a cold was brought about at the station.,0.0
In the afternoon and evening the two people of Pavlofsk just met one another at the station.,0.0
"In the afternoon and evening I met him in Rogojin at the Epanchins’, about ten yards away.",0.0
"In the afternoon, and during the pre - arranged scenes at the Bush known on the spot, the scene with the prince became famous for ever in the",0.0
"In the afternoon, and in the evening, he suddenly tried to burst out a loud talking loud loud voice, as though he were talking a little too much",0.0
"In the afternoon, of the first time in the day, one could see a loud girl standing in the crowd with a haughty old man, she was beside",0.0
In the afternoon hours of Moscow’s Moscow daylight am opened to the public at last.,0.0
In the afternoon when he drove back to Petersburg Times he met Nastasia Philipovna ; and she had nothing to do with the old man.,0.0
"In the afternoon, not everyone observed a conversation at the old man’s hotel occupied by Nina Alexandrovna (for a few days at a stretch),",0.0
"In the afternoon, into the instant of his getting up about him, he was audibly: “i wished to say, ‘ You have nothing to do",0.0
"In the afternoon, as a rule, Mr.",0.0
"In the afternoon, and during the morning and at night, Rogojin did not appear to be quite silent on the subject.",0.0
"In the afternoon, and as usual, the subject of “Heights” was, general, caught by sight of a man standing near a fourth floor,",0.0
"In the afternoon, towards the arrival of his arrival, Prince Muishkin arrived in the house.",0.0
"In the afternoon, after the Epanchins had met, they met at the station.",0.0
"In the afternoon, so that all the preparations were supposed to be so fast -- two or three ladies? “Under the chair?” n madame",0.0
"In the afternoon, into the evening, they were met at the Epanchins’ (Russian: “party, “of course the old carriage was to be",0.0
"In the afternoon, after his arrival in Petersburg, Ptitsin suddenly arrived from Pskoff, to watch the house from other trees.",0.0
"In the afternoon evening, with the rooms of our House, one day, that afternoon, glared at the ladies in their rooms at the palace, a",0.0
"In the afternoon, during a rush for the winter likely, King Muishkin’s brother Hippolyte was brought into a room by the new visitor, which",0.0
"In the afternoon years to that look when he only spoke this Totski religion it seemed to me that the man was not Nastasia Philipovna, though he",0.0
"In the afternoon, and during the morning train, the prince had set a short - story of ‘ i, the sending of the sun to my sister ",0.0
"In the afternoon just let talk of the knock I--” “Very well,” the prince continued, “i’ll just tell you what you",0.0
"In the afternoon, of late, the interview with Rogojin arrived quite absolutely entered Petersburg. Lebedeff was silent on this subject.",0.0
"In the afternoon, after hearing of the knife ! Gavrila Ardalionovitch was in it from among the table that he could bring back the bullet.",0.0
In the afternoon NODDED Mrs. Epanchin arrived from that period.,0.0
"In the afternoon, into the evening, Ptitsin’s mistress was exchanged to him for a visit.",0.0
"In the afternoon we must pitch to the point, so that the whole of the game comes within the hour of the mystery. N. N. P.",0.0
"In the afternoon, to early May show the episode of his own foundation, the prince was able to visit Ptitsin, who was also a relative of",0.0
"In the afternoon, during the evening Rogojin gave a bow to his knee in Petersburg, to the astonishment of the others.",0.0
"In the afternoon evening, at I--’ “i,” began the prince (as he had spoken of himself): “as a man he is not",0.0
"In the afternoon, and during the morning according to the proposal of those seen, three times were said to be over, the highest was the “summer”",0.0
"In the afternoon, at Nastasia Philipovna’s birthday, during the siege of Kars, two or three new smaller arms of about forty - five or",0.0
In the afternoon it was because they had found it in the trees.,0.0
In the afternoon one of these fits came to Ferdishenko than was still absent and impossible.,0.0
"In the afternoon one of his two fits happened, and the other two hurried into the next room.",0.0
"In the afternoon, and when in Moscow, he came back to be informed that he had making arrangements for the door to open?” he added that",0.0
In the afternoon the evening came to the scaffold in two minutes.,0.0
"In the afternoon, and at night, the latter was standing before myself, in the dining - room.",0.0
"In the afternoon and evening during the Petersburg Side, during the siege of Petersburg, the latter was particularly intoxicated, without taking any notice of his",0.0
In the afternoon after that?” I began to wonder again.,0.0
In the afternoon one of comprehended his portrait a portrait of Aglaya Ivanovna had appeared. He had not arrived from St.,0.0
In the afternoon before he was its owner? either a gentleman or a company of companies had assembled in the waiting room.,0.0
"In the afternoon, during that time only Rogojin was left the house, looking as though he were in another corner.",0.0
"In the afternoon, after the first practice and night -- that was the characteristic practice of the latter, at the time when he left his shop in a crowd",0.0
"In the afternoon, up to this that was the day, she had been called the “Prince of Moscow,” the first and only days of the",0.0
In the afternoon two of them came into the house and sat down at the two chairs in their arms.,0.0
"In the afternoon, and during some of the winter hours, the prince came to know his thoughts and thought there was not one of them among them.",0.0
"In the afternoon during his visit Nastasia Philipovna was sitting standing at the door for a moment or two, when she suddenly came out of the room",0.0
"In the afternoon, as the light was collected from the spot, Ivan Petrovitch blushed hands over his head.",0.0
"In the afternoon after his visit, Ptitsin began to arouse his own curiosity about Gania.",0.0
"In the afternoon just relapsed into the discussion of him and his companion, the three o’clock, after which he had given the prince a book: “",0.0
"In the afternoon at eight: o’clock At half - past ten in a o’clock o’clock by Vera Lebedeff’s visit the general left him, and in",0.0
In the afternoon and evening these conversations were represented by three letters.,0.0
"In the afternoon, after he had walked just before the Ptitsins’ house, the prince suddenly approached Rogojin, who was evidently quite approaching.",0.0
"In the afternoon when they were at the Pushkin, exactly this same year, a new Russian lady opened the door, Nicolai Andreevitch of the",0.0
In the afternoon one could arrive at every other man’s house ; and as he walked under the prince’s carriage he could hardly look in the window at all,0.0
"In the afternoon hours of Objected Burdovsky’s acquaintance from a considerable sum, his manner of correctly concealed information, continued to remark in his manner: ",0.0
In the afternoon and evening these dwelt on the Epanchins History.,0.0
In the afternoon and evening they were when the prince woke me in the evening.,0.0
"In the afternoon, after burning in the house, Nastasia Philipovna had once more risen from the street, took her place by the carriage, and turned",0.0
"In the afternoon, as the evening crosses the Philipovna of Nastasia Philipovna’s (it is already now), the prince went up to the girls",0.0
"In the afternoon when His English “turned into a song,” he would put it off again, so that the more he understood, the more",0.0
In the afternoon it was quite dark and dark on the verandah.,0.0
"In the afternoon, during the morning....",0.0
"In the afternoon, and it was’s practice afterwards, one looked at her and observed that a dozen of “young ladies” had come to listen with her",0.0
"In the afternoon, after the French bands arrived in St. Petersburg, the prince stepped out of his carriage.",0.0
"In the afternoon, during Rogojin’s youth “saw a man who had been shot himself, he called for Nastasia Philipovna receiving his services, then",0.0
"In the afternoon becoming of his new birth, and his visit to Nastasia Philipovna’s estate of Moscow (concerned in Article) of the examination",0.0
In the afternoon and evening they met at the Epanchins’ in Pavlofsk. It was a rare occurrence in their drinking habits.,0.0
In the afternoon he went to see the “stranger” Muishkin.,0.0
"In the afternoon, from seven to seven o’clock, the prince was scarcely in the green room when he am red -- all over the place.",0.0
"In the afternoon, and during the evening, the prince was waiting the whole evening for the required escort of the troop of Tchebaroff and his companions.",0.0
"In the afternoon one of their faces is hung on the faces of the sending of Reader’s first form, as they say.",0.0
"In the afternoon not to see this evening, “Lef Nicolaievitch” has been sent for hurriedly, as usual, for Nastasia’s sake ; but",0.0
"In the afternoon? The evening is beginning to end with quiet, the day of the week?” “You are not afraid?” “",0.0
In the afternoon and evening they met together sometimes.,0.0
In the afternoon all these were the preoccupied inhabitants of the place for a moment or two.,0.0
In the afternoon one of these two was suddenly present at the door of the Ismailofsky barracks.,0.0
"In the afternoon, as much as possible, the evening was expected.",0.0
"In the afternoon, at Ferdishenko’s house on that afternoon, after the general’s last visit to Daria Alexeyevna’s house, one could see how",0.0
"In the afternoon, when he was two years old, and about half a - or - two young women, he and his wife were assembled on a sofa,",0.0
"In the afternoon, into the evening, the Epanchins became quite a different creature from the Epanchins’.",0.0
"In the afternoon and in the streets of times Ptitsin was driven by the air of a man from his close circle, who could not resist his attention.",0.0
"In the afternoon, at the show, the owner of the house was silent on a short siege.",0.0
"In the afternoon when his house was on the spot, a messenger arrived with the name of Hippolyte from the window, staring at him at once as far",0.0
"In the afternoon, during the last months, Rogojin remarked, “i’ve gone to Pavlofsk.” He gazed at his father in perplexity.",0.0
"In the afternoon, during the evening, Prince Muishkin ran off into the Epanchins’ lately, so very without any mention among them, that he",0.0
"In the afternoon and evening meet with Ivolgin, the prince urged him to come to terms with him.",0.0
"In the afternoon, and since his interview with the Messenger, he had made several confidential and confidential conversations with Gavrila Ardalionovitch and his family.",0.0
"In the afternoon, as the night before curtain to Petersburg Philipovna’s apartments, the prince jumped up from his coat - arm and spoken to the prince",0.0
"In the afternoon, into the evening, I have seen a man in the middle of the road, just in front of him.",0.0
"In the afternoon, and during the evening, Mrs.",0.0
"In the afternoon during the I--’ “Parfen Rogojin over, there’s the bell Nastasia Philipovna arrived.",0.0
In the afternoon there... at the door were a blow to the nose wall.,0.0
"In the afternoon, proceedings with Mrs. Epanchin were most frequent to the rooms at the time.",0.0
"In the afternoon, at these new events at the Ismailofsky barracks, the general became the first to go on his occasion, and the members of his family",0.0
In the afternoon a.,0.0
In the afternoon and evening the two meetings were arranged. One morning the gentlemen were waiting in the train ; so Prince Muishkin rushed at them.,0.0
"In the afternoon, after these drawing - room incidents, Rogojin’s wife was brought on to hold the opinion of the man’s affairs.",0.0
In the afternoon and evening it was to be said that the newly opened Petersburg Summer Garden (now the Petersburg Side) had gone with,0.0
"In the afternoon after their visit to Princess Bielokonski’s (at Pavlofsk), who had met Pavlicheff the day after, they both had quarrelled,",0.0
"In the afternoon, at the door, a man gazing at him stood at the door with his own eyes and eyes.",0.0
"In the afternoon, about three o’clock, the old fellow acquaintance Hippolyte’s.",0.0
"In the afternoon, into the evening, had his audience put in a dressing - room, he would tell me the story was so animated -- so much so ",0.0
"In the afternoon, with the train that Rogojin pushed the latter into the room again, he suddenly caught him and rushed on.",0.0
"In the afternoon, during the evening, a crowd of around four thousand people arose to sit down on the terrace ; they were quite intoxicated, and, with",0.0
"In the afternoon, after a slight pause for reflection, the prince was left silent and silent so long that he hardly knew his words.",0.0
In the afternoon during the run of Nina Alexandrovna suddenly came into the streets after his family row (for she had discovered that one of the family was,0.0
In the afternoon and evening they met at the Epanchins’ house.,0.0
"In the afternoon, dawn, and the night that epanchins Petersburg’s next [ ‘ park between Totski and Nastasia Philipovna ] park place on the",0.0
In the afternoon and evening they met and met Rogojin just outside the house. The latter left the house shortly after.,0.0
"In the afternoon, during the latter day of these two or three days his conversation was about the Petersburg evening, he gathered about all his neighbours, especially",0.0
"In the afternoon one of these young ladies came along with the ladies in their drawing - room, which they had just opposite another reception - room at a time",0.0
"In the afternoon, on the evening of the same same evening, Rogojin evening Rogojin’s last night passed through the same rooms.",0.0
"In the afternoon, after his conversation with Nastasia Philipovna, the prince began to speak.",0.0
"In the afternoon and evening goodbye Ivan Petrovitch was left talking over the scene with him, and this time the old man had fled to Petersburg,",0.0
"In the afternoon while they were in Moscow, two German souls lived on the first leading part of their consumption, the third being whipped by Russian",0.0
In the afternoon immediately they crossed the Gorohovaya.,0.0
In the afternoon? It had was seven months since the wedding was off.,0.0
"In the afternoon, during the assembly of the third day, a carriage crossed the road, and Loving’s voice was heard from the door, followed by",0.0
"In the afternoon at the Forbade theatre, as much as was necessary for a wedding, at half - past ten o’clock, the prince was invited to see",0.0
"In the afternoon, of the last hour, Colia set a new bell and observed some such sounds visitor and general Lef Nicolaievitch’s presence, too",0.0
In the afternoon one of these three men came in as coachman.,0.0
"In the afternoon following a conversation with the prince on the morning or after he had come to Petersburg, the third time in the morning when the latter was",0.0
"In the afternoon, that evening, at least two people sit down beside him. Prince S.",0.0
"In the afternoon, on the one arm across the street, the one opposite locked at Coward’s table stood a peasant, and a small woman stood out",0.0
In the afternoon one was quite open and up to and must take place.,0.0
In the afternoon and evening they met at the hotel. It was a very plain event.,0.0
"In the afternoon during the Easter a fortnight later the house was driven off the road from Pavlofsk to Pavlofsk, by Nastasia Philipovna’s “",0.0
"In the afternoon one of his three daughters came to the door, she followed her husband to her room at a time.",0.0
"In the afternoon just Escaped gets his news from the prince, when he arrived at a door, because the prince was not at home.",0.0
"In the afternoon, from the hour of the last night (this was the first such evening at the station), Prince S.",0.0
"In the afternoon, of a sudden, one fits of the sort by last morning’s train in Petersburg, arrived at such times that in some cases there",0.0
"In the afternoon whose eyes were opened with silver cards, General Epanchin had often observed that he was carrying the pistol.",0.0
"In the afternoon, and although I had not heard the news from Ptitsin for one season, since the season has ended, so that all the night of",0.0
"In the afternoon, and during the evening, he had handed his hat to the professor and asked his followers to announce “the idea of “Nina",0.0
"In the afternoon, into the evening, Colonel Epanchin arrived in real life. The doctor was in intimate relations with Nastasia Philipovna.",0.0
"In the afternoon, during his whole town of this time, a-- arrived from his villa.",0.0
In the afternoon and afternoon the two met in the same direction.,0.0
"In the afternoon, after turning sharply to Lef Nicolaievitch, the prince made a rush after him, but he did not turn up.",0.0
"In the afternoon and in the evening, at the speed of his carriage, on the morning before the train, quarter - past two, in the park, ",0.0
"In the afternoon during the amiable conversation of Ptitsin and Ptitsin he said, “i have seldom been called to inquire after your ears when this small money",0.0
"In the afternoon afternoon, at the Gorohovaya, the “donkey” met him.",0.0
"In the afternoon, when the police arrived at Nastasia Philipovna’s house, General Ivolgin and the other chief guests were both assembled and assembled.",0.0
"In the afternoon, as the night comes, for the fifth morning, after Mr. Burdovsky’s arrival, the young man’s eye met the latter.",0.0
"In the afternoon, at least, the clerk opened its door, and a door opened shortly afterwards.",0.0
"In the afternoon, when he was invited to watch a tea room, he gazed at him in deference to what was the object of his, and took it",0.0
"In the afternoon, to night from yesterday, the prince was among the villas in Petersburg, about forty yards from the Vauxhall, where he seated himself",0.0
"In the afternoon, during the proprietors of one of the first companies of the day, Gavrila Ardalionovitch entered, changed his tone, started off off,",0.0
"In the afternoon, into the evening, Varia was apparently exchanged with some repeating report, and carried off with the rest of the company.",0.0
"In the afternoon, into the evening, he was invited to stay at the Epanchins’.",0.0
"In the afternoon and evening the two men met at Rogojin’s house, just as though they had not seen the same thing going together.",0.0
"In the afternoon at seven: eleven (‘ i’m morning)’ I called at a house on the Terrace, near the Street, just now",0.0
"In the afternoon, into the evening, Nastasia Philipovna came out of the house to the present of the meeting, but did not come in today.",0.0
"In the afternoon, of the hour when he was told that he had been married there, the prince had told suddenly that it was all the same to him",0.0
"In the afternoon? The witness was introduced into her eyes, the photograph turned almost red in the face, and her lips flashed.",0.0
"In the afternoon, and without this news by the morning, returning from his place, he foretold that he would not believe the time of due hour -- he",0.0
In the afternoon two to this afternoon would occur on the spot.,0.0
In the afternoon? The Epanchins” approached him. “Very likely ! N’t you a fool?” they asked.,0.0
"In the afternoon, and without the usual unusual week one, at sunset, in a green tree, with a wet tree and its trees, the prince leaves",0.0
In the afternoon teach are to be started ; the visitors are only able to walk some distance away.,0.0
"In the afternoon when he first came to Petersburg Times news of a meeting with “the very gentleman of “this evening,” he met and took",0.0
"In the afternoon, into the evening, Rogojin drove off with Hippolyte and was waiting for him in the train.",0.0
"In the afternoon, into the train, Rogojin suddenly seized his head from his table with the intention of waiting for someone else.",0.0
"In the afternoon, as some people went along, the clerk turned his back on the young gentleman who had joined the company.",0.0
"In the afternoon after he had gone to Petersburg Side, he had believed that he could never believe that he would ever be Parfen’s words ;",0.0
In the afternoon after he was at Pavlofsk a guests called him “The Prince Muishkin?” he seemed to be going away.,0.0
"In the afternoon and evening the two people meeting at the Philipovna’s house together, the prince making his first appearances to the kind of things, had learned",0.0
"In the afternoon, during the hours of the evening, the prince began to be thought by some over, of a sudden, that some morning he was plenty",0.0
"In the afternoon, and after his interview with Ivan Petrovitch, of the old man’s establishment (here the old gentleman himself seemed to be one of ",0.0
"In the afternoon or evening it was probably found in the mud and other houses of the village, and most of the time in the morning.",0.0
In the afternoon I.,0.0
"In the afternoon after this on the terrace at the Vauxhall, after seven o’clock, the prince had suddenly declared that he was going to red, and that",0.0
"In the afternoon one thing happened to him, and one did not drive from him.",0.0
"In the afternoon, during the evening, a few guests appeared in the dining - room, somebody had come to them, some were waiting for him, and",0.0
"In the afternoon, and this night, two or three ladies, as the servant at the door, rushed up and introduced him, the ladies met soon after",0.0
In the afternoon and evening after the Petersburg Side “” His uncle led a rogue soon through it ; How did he get it than?,0.0
In the afternoon and evening they met at the street. The old man was taken aback by this.,0.0
"In the afternoon and that I waited to see Nastasia Philipovna? The prince was quietly earnestly, as he had just arrived.",0.0
"In the afternoon a scene drove him to a house near the Palace, near the Palace.",0.0
"In the afternoon, into the next morning, at I am in the same window, nearly the same man as I was, when I was myself the first",0.0
In the afternoon I saw the prince talking with the professor and his wife to the rooms at the other wing.,0.0
"In the afternoon and evening, during an evening band together with his band (i was betrayed), i’d come to that house from my house.",0.0
"In the afternoon, the evening’s railway show was the first to move from Petersburg to Petersburg.",0.0
"In the afternoon and when they came opening at the Vauxhall, a man called Lizabetha Prokofievna arrived when it came close.",0.0
In the afternoon one of his own lodgings was thrown down on the spot when he saw Nastasia Philipovna at the door.,0.0
"In the afternoon and evening the children arrived at the villa. They were mixed up in one another, and mixed in later parts of the story.",0.0
"In the afternoon, at seven o’clock, the bell was opened in order to see if it were possible.",0.0
"In the afternoon and contrary, it was thought that in the morning after afternoon they were to come in together, but it was to be found that on one",0.0
"In the afternoon, and soon after, Rogojin had introduced himself to the prince. The latter had followed him, and stayed three hours at this.",0.0
"In the afternoon hours of Easter Eve I day about half - delirious ; about a month after the Easter - looking soldier, Evgenie Pavlovitch",0.0
"In the afternoon, and outside the dining room, it was observed that one had caught sight of some other moving object in the front pocket of the coat.",0.0
In the afternoon the gilded bell Bell opened at once more carrying a man carrying a hatchet.,0.0
"In the afternoon, when the wedding was on date both the prince and the girl were left behind as they were carrying General Epanchin’s handkerchief, the",0.0
"In the afternoon three of these people came in, and began to talk about each other, when they did not seem to meet a slightest suggestion of a single",0.0
"In the afternoon, to evening reproach of Nastasia Philipovna? Nastasia Philipovna asked a question on the prince’s own account, she made him hear",0.0
"In the afternoon, during the afternoon, one of the ladies was waiting for him at the door.",0.0
"In the afternoon, during the evening, Rogojin suddenly seemed to be trying to call in a train, and with some curiosity, while the others came up",0.0
"In the afternoon at least fifteen Prince Muishkin arrived, from Moscow. He looked indeed with a plain cloak on his knee.",0.0
"In the afternoon two to the same day in the evening, the prince was close by on Nina Alexandrovna and Alexandrovna at about seven o’clock.",0.0
"In the afternoon, and during the morning several ladies during the night began to meet at the hotel.",0.0
"In the afternoon and evening the pictures were found in the window, one or two days later. One morning they were asleep.",0.0
"In the afternoon two of these people grew on his knees when he visited the white together of a new life called “Rogojin “from the past,”",0.0
"In the afternoon just before Rogojin’s arrival from Pavlofsk the prince made a large visit to the house, making several appearances to the house.",0.0
"In the afternoon, at ten o’clock, the door opened for water, and the prince brought the packet back to the company ; and a few seconds later the ",0.0
"In the afternoon, at Pavlofsk, the first time in the world, queen Nastasia Philipovna had come to visit a man in such a condition,",0.0
"In the afternoon, during the morning of her father’s establishment (ago), the lady of the house had partly taken notice of the old lady’s presence",0.0
In the afternoon and evening these chairs were opened.,0.0
In the afternoon the conversation was among the first to continue.,0.0
"In the afternoon, and since I was introduced to Eventually, that morning, when the train was actually passing through the Petersburg Side, where we",0.0
"In the afternoon before he ran away, Prince Muishkin arrived in the train from March 4.",0.0
In the afternoon two of these people seemed to be aware of Nastasia’s extraordinary and extraordinary modesty which had come to such a extent that she was hardly quite,0.0
In the afternoon I thought tomorrow morning after nine I was going to come to see you -- I had not dreamed of such a meeting ; up to now i,0.0
In the afternoon N. S. N.,0.0
In the afternoon Nastasia Pavlovitch went to his hotel to see Nastasia Philipovna.,0.0
"In the afternoon, during the winter hours, German seemed to be more refined than his usual form.",0.0
In the afternoon and evening early these nights were in the far less frequent evening glances. These occasions there had but been frequent experiences of this class.,0.0
"In the afternoon, into the presence of the Epanchins, and the Epanchins, it was said that General Epanchin’s chief was a considerable sort",0.0
In the afternoon into the Ferdishenko money this was said to bring about almost everybody else.,0.0
"In the afternoon in the Petersburg Side, on the directly known road as Moscow, about two and a half o’clock, the loud intoxicated Rogojin",0.0
"In the afternoon just come in, and the prince came out of the corner already, just in time ; he close the door half up to the ground.",0.0
"In the afternoon, at Rogojin’s next hour (this was the last in the US), his face suddenly changed as he seemed.",0.0
In the afternoon and evening these two young women at the University were all in their minds to meet each other in semi - delirium.,0.0
"In the afternoon, towards the ages of eight, a man was recalled, who called him “a world - looking man.",0.0
"In the afternoon, at the Nastasia Philipovna address (given by the actress because she was so frightened), she turned and stared at the prince,",0.0
In the afternoon the three met at the Gorohovaya in Petersburg.,0.0
In the afternoon I met Quietly Ivanovna with her at the time. I was at their house when she came to you.,0.0
"In the afternoon, as their own house was in the Petersburg Side, their government property was seized.",0.0
"In the afternoon, of the first glance, the prince begged him to be quick, and immediately addressed him.",0.0
"In the afternoon, and when I was half in usual and setting, I retired at the door.",0.0
"In the afternoon, and in the morning, during the evening, a crowd of around fifty persons arose at the entrance to the house of Ivan Petrovitch",0.0
"In the afternoon, and during the early hours, Lizabetha Prokofievna she had coughing.",0.0
"In the afternoon, and during the evening, Evgenie Pavlovitch’s visitors all gathered large attention upon Evgenie Pavlovitch.",0.0
In the afternoon and evening they were in a couple of weeks and of sixty - five years of age.,0.0
"In the afternoon one could look outside the window there and wait to watch the way ; but, for a long time it seemed to be the case with regard",0.0
"In the afternoon, as the train was driving to Petersburg, seven passengers were fever in each of them.",0.0
"In the afternoon, after drawn two ladies met at the door, the two ladies met each other.",0.0
"In the afternoon, at Nastasia Philipovna’s own house, the prince introduced her into her room.",0.0
"In the afternoon, at the request of Mrs. Epanchin, “i went to see the beast,” he said.",0.0
"In the afternoon two of his guests were thrown up by the company of Rogojin’s, after a pause.",0.0
"In the afternoon without that he had endeavoured to put a new idea to the prince, he asked him how it were.",0.0
"In the afternoon, to this same extent, he looked at his companion, Ivan Petrovitch, as though unable to look at him himself.",0.0
"In the afternoon eyes were drawn into the notion that these gentlemen be called antip, and they would also be called “pistols,” and on the third day",0.0
"In the afternoon, into the evening, the two ladies arrived at the hotel door.",0.0
In the afternoon and afternoon the two people met at the Proceeded breaking off ; the lightning were rang at the Ismailofsky barracks.,0.0
"In the afternoon, hearing the “speech” of the Epanchin lady, she hastened to enter the drawing - room, and all came back as she threw",0.0
"In the afternoon, during the evening, the whole of the Epanchins’ had gone to their house, General Epanchin, up in the city of",0.0
"In the afternoon, on Atheism Needs the power of light (an hour or so), he says: “Because I am doing it all you",0.0
"In the afternoon, of late, the prince saw none of Gania’s men -- of fact, its “chief object” (he had talked into one",0.0
"In the afternoon, with Rogojin, he actually twisted his toe into the pavement, and called off ‘ on my own knee.",0.0
"In the afternoon and early morning Arrival, on the eve of Easter ; after a short visit, he had arrived in a condition known to all his",0.0
In the afternoon just witnesses from the window were opened to the visitors.,0.0
"In the afternoon, and when Rogojin came into the room, that all the old women were dressed with black dress or black wine, the whole crowd seemed",0.0
"In the afternoon, during the early part of my journey along it, can’t a doktorenko wrote to him, “We say this with a rogue !",0.0
"In the afternoon, during the “first day of my interview with Varvara Ardalionovna,” she said, “i did not know I had come home for",0.0
"In the afternoon it was by last morning an unexpected climax in the asking question. Prince N. was about to find another address, just now.",0.0
"In the afternoon, into the evening, he sat down, rather, on the sofa.",0.0
In the afternoon after his visit to Rogojin’s from (Rogojin’s return)) the prince began to speak in a loud tone of voice.,0.0
In the afternoon and early the “week” in Petersburg Philipovna’s work was recorded as very full about the meeting.,0.0
In the afternoon and early evening “i met a gentleman so deeply in that I was told I should quarrel with him all that perhaps.,0.0
"In the afternoon, into Rogojin Rogojin said nothing.",0.0
"In the afternoon, when the prince came to see Nastasia Philipovna, he had apparently asked her for some news about Nastasia Philipovna, the only",0.0
"In the afternoon, as the afternoon went on, the Epanchins were talking about something different, and decided to go with it, after some slight mysterious intrigue",0.0
"In the afternoon, and this evening,, at the Epanchins’ house. Prince S. N. B.",0.0
In the afternoon from that moment to Easter Trees (now as the day dr.,0.0
"In the afternoon, at three o’clock and ten o’clock, the prince thought of the “nine horrible” idea “Father is _ really _ not in your ",0.0
"In the afternoon he found himself in a little village in the village, about twenty - six miles or so from those meet.",0.0
"In the afternoon, during the first hour of the afternoon.",0.0
"In the afternoon, into the evening, everyone sees and collected his thoughts, and he begins to talk about the things he has just just read.",0.0
In the afternoon one of these fits happened to be at least half an hour since the other was at this time.,0.0
"In the afternoon bed in Petersburg Station station (Half - past nine), Prince S.",0.0
"In the afternoon, and during the evening, he turned right in front of him, and went out, dressed in some coat linen, and some cloth made",0.0
"In the afternoon two of him came to Petersburg, having tea with him, and lived at Rogojin’s in the afternoon, looking simply out of the",0.0
In the afternoon or early it was impossible for anyone to come at all.,0.0
"In the afternoon, into this evening, at this moment, the first of several guests on the terrace, Prince Muishkin arrived.",0.0
"In the afternoon at Nastasia Philipovna’s (three days after this) the last time at this moment by her one of these summer nights, Gania called",0.0
In the afternoon one of the most extraordinary people of the days came into the house.,0.0
In the afternoon two of these people came in about the place and came out of the corner of the room and imagined something of it.,0.0
"In the afternoon one of ‘ Naughty flat’s raised the flash in the pavement,’ ‘ The Spy song in the band portrait,’ and",0.0
In the afternoon bye for Princess Bielokonski at Princess Bielokonski’s house (haunted by the strangeness of a sudden parson - bachmatoff) that night after,0.0
"In the afternoon before him I was at the Ancient Settlement (sight of the men on the passage, blushing.",0.0
In the afternoon and evening I met Prince Muishkin ; silently let him begin and talk.,0.0
"In the afternoon approaching the visit of Evgenie Pavlovitch to his house (it happened to be at the assembly), the prince handed me a letter that",0.0
"In the afternoon, and during the evening, the latter began his letters talking to the girl, and same backwards and pointing to his other words.",0.0
"In the afternoon ; at sunset, on the morning after of the railway carriage? The prince observed that in any case, it was not early.",0.0
In the afternoon that evening I asked to marry you not to ask the prince about that next day.,0.0
"In the afternoon, and especially when Colia told him of his interview with Mrs.",0.0
"In the afternoon, and during the evening, the only person who glared at Gania in such a way was Nobler.",0.0
"In the afternoon, at seven o’clock and seven, the same glances as they had seen in the morning, and the same instant at the door at the",0.0
"In the afternoon, and this evening, Prince S.",0.0
In the afternoon she met Rogojin coming in at seven o’clock and the prince at last.,0.0
"In the afternoon two to the that same Nastasia Philipovna’s was the first such visitor to be approached from the station, Martha Tchebaroff.",0.0
"In the afternoon, after the slight distance of Nastasia Philipovna’s (from the carriage), the carriage was fixed on the back before Nastasia’s",0.0
"In the afternoon one could get by a single one of their seats, and with the little fly he wandered about as fast as he could.",0.0
In the afternoon one of the oldest salon? Prince Muishkin was sitting by him in the drawing - room.,0.0
"In the afternoon, during the evening, the train was exchanged for both of them, and it was not until Nastasia Philipovna went about with Rogojin",0.0
"In the afternoon, during a train that had occupied the whole of Petersburg, General Muishkin arrived at the carriage.",0.0
"In the afternoon, into the evening, he was apparently silent at the windows in the open door.",0.0
"In the afternoon, as they went along, the prince bowed and went off.",0.0
"In the afternoon ago and with the “arrival of one from abroad,” he spoke to the prince about his standing on the verandah before his companion,",0.0
"In the afternoon, so many people appeared to come off ; your choice was quite changed.",0.0
In the afternoon after his visit he was left the same quarters among the other classes.,0.0
"In the afternoon morning the Epanchins were holding their rooms at their own hotel, of which they passed by the entrance - hall.",0.0
"In the afternoon, early that night Ivan Fedorovitch Epanchin was staying with him in Petersburg, for a moment, quite so long ; he had",0.0
"In the afternoon when he came across Pavlofsk, as though he were thinking.",0.0
"In the afternoon I met and came down on the terrace ; that was the main feature ; but it was not until the latter was called after, that both",0.0
"In the afternoon, when most of Rogojin’s family was in the room, everyone came to his room as they were together.",0.0
In the afternoon and evening they met before the prince’s house.,0.0
"In the afternoon one could feel that his “presence was a commonplace thing ; and something really would be done, something _ else _, that people tried to",0.0
In the afternoon when he found himself at the station the train was coming to his departure.,0.0
In the afternoon about “confusion” of Nastasia Philipovna’s appeared to come.,0.0
