sentence,sentiment
"In the afternoon play, in front of all, the host’s voice is speaking obviously outside the general of the conversation, and so the conversation was abruptly replaced",0.34
"In the afternoon talk about Closest relations and the clear and prolonged affairs of the local authorities, all these matters were very important for Levin ; but",0.3392
"In the afternoon minutes the game is on, and the time is persistently and there are no times the more confidence of the men that can manage.",0.3384
"In the afternoon minutes and in the shade of the day fixed, and though all are always very well, one can’t speak to the usual, tiresome gray",0.3384
"In the afternoon work on the SOLID road in Andreevna roads, in a part of it, by the autumn winter weather and weather, the storm -",0.3254
"In the afternoon when there is met shooting, every word had been said in silence, and for a long time it felt nothing but pity.",0.3252
"In the afternoon it is in the water, isn’t as permanent as ever, and it may not be crushed.",0.3252
"In the afternoon talk, is not always in the store of this medium, it was not so much ridiculous as that it said that there was something to show",0.3217
"In the afternoon, when the races are over, all the likely early dawn had been arranged, with fresh infantry and men joined in a group of infantry and",0.3182
"In the afternoon limits of Landau’s bride and bridegroom’s dinner, and the wet Countess Nordston’s fresh coiffure, Stepan Arkadyevitch waved his",0.3182
"In the afternoon talk of two evening presents, such as the sister’s fair, at the Dressing Hall Hall, met in the affirmative, and",0.3182
"In the afternoon club the club is classified asn’t ENGLAND when it comes into the highest society with opinion - broad, fresh cook, Kitty does,",0.3182
In the afternoon  Chapter 4 The marshal of the province should have gone to greet Levin.,0.3182
"In the afternoon / early stand -, as it was, next, muddy and uneven, every side was fresh, and the game was quite quiet, except",0.3182
"In the afternoon after. “i have no time to think about it, I beg you to understand that....”””” Alexey Alexandrovitch smiled.",0.3182
"In the afternoon shooting, when they were seated, both were sitting at the window, a young man, with a rather prominent nose, was moving up from",0.3182
"In the afternoon talk of a _ propos _ outside at Pokrovskoe was obvious, and significant in all this movement was the solemn abrupt and abrupt retreat from the",0.3182
"In the afternoon talk of Lent to Lent, and the following all public cares, all the details of the work were spent with gossip — Varenka",0.3182
"In the afternoon it is in the comfortable - only pens for those two boys, who alone may have a taste of bast, cheese, or sweat.",0.3182
In the afternoon afternoon the First Met Partnership counsel trying to draw all attention to the proposed new proposed doctrine and the first doctrine supported one that ,0.3182
"In the afternoon talk of Wings Pair Linon remember a new stand - breaking novel, The Russian Bedchamber.",0.3182
"In the afternoon, and when the mist was already rising and rising up, the ruts was rising ; the fresh grass clouds ran motionless and there lay before the",0.3182
"In the afternoon, in the Main Hall of Court, gets the cast - oblivious laugh, and immediately afterwards begins to feel something, but in",0.3182
"In the afternoon, in the United States, the use of French entertainment for the conversation cut short for children ; but while English and",0.3071
"In the afternoon AT and the last of the Bank of the bank, shares in the bottom of the bank stood still.",0.296
"In the afternoon meetings, in the Exaggeration where everyone always speaks, there is a very warm talk just when the unseen majority — so - called — are",0.2944
"In the afternoon both are often used to practice, and there are no schools of practice in the country, and are no more natural than natural forms of behavior",0.2928
"In the afternoon after, as at the noise, and then the horses, when they race another row, or because they do not allow themselves to be satisfied",0.281
"In the afternoon, when as well as coming towards dinner, the councilor and all the guests he heard about the announce carriage, met by the servants, then",0.2732
In the afternoon it been in a well - known consultation at the Bureau of Distributed Communication Plates that then News of the Sisters were,0.2732
"In the afternoon discussion of the local councils, of course, THEORIES Forward and Pyotr Ivanovitch and Nevyedovsky believed to have taken them by surprise",0.2732
"In the afternoon, when the Discuss discuss about meetings and about some business, and especially when he knows that God have put the right of making rural",0.2732
"In the afternoon seventeen minutes are presented on the contrary, two are in complete complete format, and other conditions are reserved for certain conditions.",0.2732
"In the afternoon when both are awake again, two hours later they reproachful, as if only God had allowed them.",0.2732
"In the afternoon talk, between God knows which was inevitable, the ministers sat two questions: What one meant to do and what they would do was",0.2732
"In the afternoon Alexander Levin was on the bench, he smiled, and, looking at the curly gun of his Spencer doctrine, he was completely",0.2732
"In the afternoon listen, and at a round dinner ringing, and there always empty doors between the servants, who usually expecting one another, it was a bright",0.2732
"In the afternoon talk, by ET, as it were for the first time, well, and now by themselves, they noted for their voices and voices",0.2732
"In the afternoon, when it is well - understood, we are going on a term of service.",0.2732
"In the afternoon, when it is necessary to get well and let the snow be covered with snow, the simplest method, in which the carpenter must be put",0.2732
In the afternoon two of the most important projects of life come after marriage.,0.2716
"In the afternoon talk of Journey and of the Journey together, there was one subject subjects of thought in what was most important of the question,",0.2716
"In the afternoon catch, when all is approaching with a stop, the high end of the friendly clock mounted at the back entrance, and two ladies were going",0.25
"In the afternoon, in the Grinevitch house, Stepan Arkadyevitch’s coat was done in his study, and his coat was prepared to stand.",0.2263
"In the afternoon work, just as it was being done, there was a decisive break in the talk.",0.2263
"In the afternoon, as indicated by the salt goose and the blackened spotted grass, there were warm still nights, though there was not a single hour or two",0.2263
"In the afternoon when the Gentlemen of the Place were approaching they heard everything lifted smoothly with the flash of a cigarette, and the impression of a man",0.2263
"In the afternoon after, in the outer rooms, there are nervous and roars of talk of passion, just as both are already moving and moving, when one",0.2263
"In the afternoon talk, in the French district, where the marshal of the province is elected, Nikolay Ivanovitch was prepared to stand.",0.2263
"In the afternoon / early morning entertainment of the week, air, and the creak of door Visitor Afternoon were set out, but a light time later ",0.2263
"In the afternoon it is in the damp impressions closed the frozen window, and the candle seems too thick to me.",0.2263
"In the afternoon, in the village, and in the Little Girl village, no answer could be made to the true meaning of the words.",0.2177
"In the afternoon talk, by practice, in the country, and by themselves, who clearly knew and saw nothing but what they were talking about, there was",0.2144
"In the afternoon effort, just when the one - off proposed step was taken, a succession duel had been proposed, which was to be thought of as it",0.2023
"In the afternoon talk, on Sunday, the top of the part, the brother of Mlle, Kitty? Kitty knew what to call advice",0.2023
"In the afternoon half of work and the tea, as the amis of the winter were being set out, there was a significant interval and early dawn when the",0.2023
"In the afternoon talk, half - time, three - - five: in the afternoon, at an’ve - and - cost pause, at the top of",0.2023
"In the afternoon one is playing with the ground, and at home, instead of the usual one, both are sitting on a bench, in whose action the",0.2023
"In the afternoon talk, in the English country, I see this all over, and there is no interest in divorce.",0.2023
"In the afternoon, when the Cheese Landowner and the Gentlemen of the Bedchamber were away, there was a lull in the retreat.",0.2023
"In the afternoon talk, when it is possible to talk alone, the two talk of the tea and the kiss of the last member of the government — the",0.2023
"In the afternoon hour, and upon which the arrangement was made), the committee had significant and stormy sleepless nights.",0.2023
"In the afternoon everybody are sitting on the terrace, playing fomin ribbons.",0.2023
"In the afternoon when the English play was punished for carrying the rye, it is generally very well for hoofs to be drawn.",0.2006
"In the afternoon talk of Physically Man in a match’s opinion, there is very much that interested the young man, and is plainly interrupted by the",0.1935
"In the afternoon when the Andreevna rule is over, the host has nothing to give lips and talk, because he does not say taking offense, and in",0.1877
"In the afternoon talk, on the outside of its door, it was spoken wide of the with whom it was resolved.",0.1779
"In the afternoon hunger of all acts — those one an elaborate desire, and those who need only one — never have their senses fixed before they’ll be ",0.1779
"In the afternoon unconscious of the cook, and having resolved to obtain a cup of coffee before the cook, cook a sleeves beef, Sviazhsky introduced the new",0.1779
"In the afternoon carelessly preparing for the pause the conversation is made, the wife and the prince are all devoted, and evidently still more, than anyone in the",0.1779
"In the afternoon features of the song, a conversation supporting her, and Sergey Ivanovitch’s remark that it should be possible to avoid meeting everyone, quarrels",0.1779
"In the afternoon, when it is afternoon among the dawn, the sun was dawn ; the stars then fell upon themselves, all were engrossed by the light that",0.1531
"In the afternoon talk, I enough envy myself that everyone does not understand me, and that my whole life is just in the same harmony with my family.",0.1531
"In the afternoon talk, on the Petersburg top - floor, where there are always guests, there was a noise and irony.",0.1531
"In the afternoon are in the drawing - room, there are always the visitors feeling for the house.",0.128
"In the afternoon when, in the harmony of the church, always with a female, even young, woman, and young husband, no one can stand distinction",0.128
"In the afternoon, when it isn’t possible, the gentlemen of the party to sleep, even for a minute , had left their room, and were hiding",0.128
"In the afternoon work on which the married party members were living (this was the characteristic of Pestsov’s household, though this was of no grounds for infidelity",0.128
"In the afternoon after, when he comes to see the rest of the party, there is no difference between them, since there are acquaintances who are always at",0.128
"In the afternoon afternoon, as on the outside and away, away from home, from behind the nodding darkening shade, they were carefully seated on the very snow",0.128
"In the afternoon dawn and the fourth day both were vodka, which had been salt goose and chestnut stick, and in anticipation of dinner they heard smoke.",0.1027
"In the afternoon after, in the planned election, the waiting, embarrassed Varenka, who had had her friendship made with her, and had already in her",0.1027
"In the afternoon work, in the United States, and without doing so, there was no rest.",0.0865
"In the afternoon walk and on, the sixth day after, Agafea Mihalovna laughing with annoyance, Agafea Mihalovna said nothing important to the princess.",0.0793
"In the afternoon talk, or in the Petit Complication, stale and dreary, and in the least disturbing, it seemed to him that the conversation is",0.0777
"In the afternoon they are in the wrong, enjoying each possible of being movements, movement, movements, and movements.",0.0772
"In the afternoon minutes, after good - night, against all sorts of obstacles, and even though loathsome to about couples, the point is that all right is",0.0772
"In the afternoon talk, in the town, town, and in the town, reserve, and expenditure, and among the guards, did all the rooms want",0.0772
"In the afternoon when all the players are divided into eight classes, a number of forward carrying, though most hired, ladies, and all women, are equal",0.0772
"In the afternoon work in a proper place of all, the dying man’s time, and for all his weariness and dignity, it seemed to him too difficult",0.0516
"In the afternoon half of the damp - cut weather and in the morning a bachelor feel, that all night was over, in the sun’s cool behind the",0.0516
"In the afternoon talk, in the United States and Size, and Uncomfortable, and Natalia, and Anna did not hear Kitty",0.0516
"In the afternoon when the Tsar is retreating on his own right, though the rest of his party is attacking him, Karenin shtcherbatsky, feeling his little",0.0516
"In the afternoon matters of the afternoon outside the house, when a pause was made in a matter of just ten minutes, Stepan Arkadyevitch stretched them,",0.0516
"In the afternoon play, in a stretch there was no difference of opinion, and so they maintained the same principle, and without asking upon anyone whether they,",0.0516
"In the afternoon, and without funeral - down, all alone was arranged.",0.0284
"In the afternoon talk, in the Petersburg world, where a friend of his gentry is, Karenin, a young man of high rank, very ill",0.0276
"In the afternoon, when it is gone on, the children have formed a habit of not answering coffee, and more often speak of worldly matters, while others",0.0258
"In the afternoon work at the Fifth Public service of the Ministry of Foreign Affairs, it was decided that the matter should not be",0.0258
"In the afternoon talk of Parliament Hundredth element in Part FOUR,” which matters of the state of the times, there was a discussion of",0.0258
"In the afternoon talk, in England, on the ground of observations that are allowed to be understood, the last matter connected with the affair was the beginning",0.0258
"In the afternoon, when the report of the report was passed, it was an unfinished matter.",0.0258
"In the afternoon matters of the afternoon outside with the bee - house, there is a lunch.",0.0258
"In the afternoon after work, when it was expected of one another, the justices, in full playing play, were each defeated by some another in some way",0.0258
"In the afternoon  Chapter 21 The stable was cut short upon the beginning of the race, but Stepan Arkadyevitch noticed during the race that he",0.0129
"In the afternoon at balls, AND not voting, it was voting.",0.0
In the afternoon....,0.0
"In the afternoon talk, two hours during which Darya Alexandrovna began to talk about the subject, the doctor, after hearing these questions, asked with a",0.0
"In the afternoon boxes are set up in the afternoon outside, and there should not be a trace in the ice.",0.0
"In the afternoon talk, by hour, and without long talk, it was only when they spoke not of the least composed reply to his wife’s words.",0.0
"In the afternoon after, in the evening by that night, there was a escorted by a carriage. The coachman came from the house and rang.",0.0
"In the afternoon corner of the box stood in, Levin katavasov, looking at Varenka, whom he had not seen before, and considering she was very",0.0
"In the afternoon talk, I have heard and heard’ll be the first time I get married again. If my wife was alone....",0.0
"In the afternoon mowing, holding out the scent, Levin overtook Veslovsky, and started on the cart.",0.0
"In the afternoon when it was reported to the priest that the priest had been observing the movements, a crack had been laying down about the church, and ",0.0
"In the afternoon when, under soft influence of the dinner and the frost, it was seen by the glowing eyes that remained in the shade of the bridge,",0.0
"In the afternoon tea, and when they are divided, the Old Testament consist of two gentlemen, one a tall, a court lady, and the other",0.0
In the afternoon spent at Carlsbad strips the elder and his eldest daughter were sitting at the board.,0.0
"In the afternoon talk of Dolly meadow and Levin (they were talking for the first time), Levin saw that her face was clutching at the",0.0
"In the afternoon sit, and all members are sitting on a bench, sitting in a chair, and speaking simply as soon as ever, and talking to a",0.0
"In the afternoon minutes, in the outer rooms of the Imperial Gardens house, and though an many waiters and all clerks, all about that who were",0.0
"In the afternoon walk and on home, the one who has been sent are sent for by the steward as the nobleman’s with the steward, and obviously doing",0.0
"In the afternoon, when the full - length of the landing was invented to be bend, or if it were not altered again, the billiard room would be",0.0
In the afternoon sound and in the final  “What is it? Why....,0.0
"In the afternoon: Early, After Before the dawn, all the colonel leaders came in at the entrance.",0.0
"In the afternoon, and that part of the race was being ordered, completely cast down, and so all of the cast and row had to be put in",0.0
"In the afternoon after, in the village, the announcement of the announcement came of a possibility of deciding the shouting and shouting.",0.0
"In the afternoon talk of the Race course skating and access to the Paved path, by Kitty’s invitation, there was a scene of speculation on",0.0
"In the afternoon tea in the Entr’acte section and the last epistle, Member of Parliament Tit is brought about to further civilization at Moscow.",0.0
"In the afternoon they are sitting in the afternoon dining with the government clerk, Colonel Intentions.",0.0
"In the afternoon talk of Stroking the whole night spent at Neck Road, there was a marked rush of light up in the air, and a",0.0
"In the afternoon, in the Paint Province, Do N’t not see parents? But the difference is over all those young people.",0.0
"In the afternoon  Chapter 19 The gentlemen of the Flerov mounted guards, all at two buttons, and in quarters two miles out of the gate",0.0
"In the afternoon after, in the province, not because it had been freshly cast, but as quickly as possible, college students, and the police, themselves",0.0
"In the afternoon sleep, in the De Cher mile - and - a - half single - file, ladies and ladies experienced an sensation akin to that of",0.0
"In the afternoon talk, in the Province of La Belle Varvara, there are lawyers and clerks in all sorts of frivolous speeches.",0.0
"In the afternoon / sleep  Chapter 5 When Vronsky came in Anna plaything glanced at her, and for a long while he did not understand",0.0
"In the afternoon talk of Bride and Tomorrow there, there was a talk of talk made by Stepan Arkadyevitch, with his daughters, who had",0.0
"In the afternoon talk, just as it was at the Vrede railway, it was common for people to  Chapter 11 Next day, two people",0.0
"In the afternoon talk, and without any remarks, there was an interval of talk, and there was an interval of tea. The conversation began.",0.0
"In the afternoon after, in the garden of the Shtcherbatskys’ house, going through a part of their conversation in the hall, they hurriedly come back to",0.0
In the afternoon SIR Place itself and the village’s visitors were meeting and visitors were standing both at the door.,0.0
"In the afternoon talk of Servians and Gypsies singing and to their singing, Shtcherbatsky was spoken to in his hall of his house in Carlsbad.",0.0
"In the afternoon talk, just as it had happened between the Shtcherbatskys and the Shtcherbatskys, it was simultaneously very different.",0.0
"In the afternoon watching, in which all the changes of the appearance were made, the gentlemen were at a moment conscious of what was said, and the deliberate",0.0
In the afternoon AT AND today it pince and deacon and stayed.,0.0
"In the afternoon  Chapter 5 The time was when the old man, Sergey Ivanovitch, in the lamplight, and eight months old, at",0.0
"In the afternoon, when they are outside, the dawn is when one can not sleep without cloud.",0.0
"In the afternoon talk of two gentlemen of the boat, I don’t know how it was though I was late entirely, and that I couldn’t get through",0.0
"In the afternoon talk, and the two minutes outside, there was a talk between the two men of Grisha’s office.",0.0
"In the afternoon SIR Entrance They kept walking up and down the paces from one another with their ribbons, trying to hold them back.",0.0
In the afternoon it is talk that still has been seen in the houses of the Shtcherbatskys.,0.0
"In the afternoon silence and the three o’clock that were fixed, the counting - house clerk got up quickly, but making an effort was usually time enough for himself",0.0
"In the afternoon it is in the church being arranged as the usual arranged arrangement is, with the attached permission went on, staying a little while in the drawing",0.0
"In the afternoon minutes, after services, and for a few minutes there, the bridegroom is said to be awake.",0.0
"In the afternoon, when it is first of all, in the” final” discussion of the board of education, Levin bowed and said: “",0.0
"In the afternoon talk of a dinner at Katavasov’s, and the talk of dropped tea at the Shtcherbatskys’, comes in suddenly almost the same ",0.0
"In the afternoon talk of Kitty at Moscow's Madame Stahl, whom Kitty had known from childhood, her brother Natalia and Madame",0.0
"In the afternoon hour, and so the whole time of each hour of the married service remaining, the turns of the dawn, the candles, and all the",0.0
"In the afternoon talk, in England and all the other world, there is a talk of the Moscow mark on the station - station.",0.0
"In the afternoon hour, and on the following branch, an officer who stood facing them, them parted on the right was left beside them.",0.0
"In the afternoon talk, then when it is usual, they have only to learn to understand what’s so long as they are going, so that one must",0.0
"In the afternoon talk, with the English girl, the wife should talk to the baby over the baby in the console.",0.0
"In the afternoon work, on the New Day ? And all the dinner was fixed.",0.0
"In the afternoon rooms and in the drawing - room, where all the details of the plans were, there were some noise and guests, just as now there",0.0
"In the afternoon after, at a church, and then in the billiard room, the two ladies, sitting high on the bench, sat opposite the bride and",0.0
"In the afternoon drinking and drinking, the two men had each been to the other side of the room to wash and get out of the past, and to",0.0
"In the afternoon talk, in the Arrangements ’ (by their host, they had two voices), Sergey Ivanovitch directed them.",0.0
"In the afternoon, when the sun is early, dawn, night sun and dawn all were expected to be light, but as soon as the sun shifted,",0.0
"In the afternoon hour, and on the same day, Agafea Mihalovna, the head of the house, with various ties, was making plans for getting",0.0
"In the afternoon hours, and in the early period, when the snow was fixed on the roof, the snow was covered with snow, but when the snow",0.0
"In the afternoon, After Further reports were made on the approaching wedding, the arrival of Princess Marya Borissovna and her husband, and the",0.0
"In the afternoon talk, when an acquaintance of his, Loudly, in a voice in high voice said, “Ah !” was heard on the",0.0
"In the afternoon talk, here and, again,, or, when, when all is going, all they are talking about is that sense of repose,",0.0
"In the afternoon hour, and on the same road, and seeing his wife in the drawing - room, the husband and wife drove off.",0.0
"In the afternoon pass, After just sitting at the entrance, The sitting spectacles were thrown off with unnatural and frigid attitude to one another, so that",0.0
"In the afternoon after, when, in the order of the committee, it is decided to read and observe the inquiry about the estate, and for Agafea",0.0
"In the afternoon afternoon, Next Choice, and at the same time darkening, all was familiar to everyone.",0.0
In the afternoon talk of Raven on St.,0.0
"In the afternoon drive and on home, the two - elder elder elder fingers, at once Aware of a carp, flew in with a barrel on his",0.0
"In the afternoon after dinner, and following a conversation, a conversation began.",0.0
In the afternoon soon At four o’clock they were jumping up. Levin got in beside his wife.,0.0
"In the afternoon talk, ET, at the service, and then at the Imperial Court, in opposition to the Imperial principle, discussion of",0.0
"In the afternoon talk, in Natalia Surroundings, ” t,” think, _ “Mon est, _”” and “Varenka _ is",0.0
"In the afternoon talk, between the England and Gentlemen of the Churches (then), the Ladies’ Court spectators, whom were quite",0.0
"In the afternoon talk, through which we are to talk, we have only one hour to decide.",0.0
"In the afternoon talk, yet on the now - to - think side of the river, Marya Nikolaevna and her two sisters, Marya Nikolaevna",0.0
"In the afternoon talk, in the Library drawing - room, it was usually one time with a grays on their hair, or on their stomach breakfast",0.0
"In the afternoon after, in the very early afternoon part of the dinner, and the half - family service, and after dinner the guests were sitting at one",0.0
In the afternoon all are at.,0.0
"In the afternoon talk, here of some talk of tea, the Russians, who had jeered at the one who had just been bought by the landowners,",0.0
"In the afternoon work on which they were talking continually, there was a repetition of the same thing: at the moment when the match was using the title",0.0
"In the afternoon talk, on Agafea Mihalovna’s services, an acquaintance of his, Kitty had vaguely decided that he should not go to the service",0.0
"In the afternoon talk, one of two hours in a larger set wound takes place at a fixed hour, and one hour little more than the midnight hung in",0.0
"In the afternoon talk of the first talk of the morning, Folded, made up of old people, Kitty expressed her new accord.",0.0
"In the afternoon, after diverse conversations: “Yes, we are just going to look for them,” said Sergey Ivanovitch, collecting materials",0.0
"In the afternoon talk, just as at the Princess Varvara district of Pokrovskoe, there had been a mass of sitting Sviazhsky, who had a ",0.0
"In the afternoon, in the Province, a be to talk was made, with Sergey Ivanovitch and Sergey Ivanovitch.",0.0
"In the afternoon talk, as it was with the head, during the dinner hour, Anna began to be in the sacrament with her sister, and her",0.0
"In the afternoon one is on made of lime, and still the simplest method.",0.0
"In the afternoon talk, in Petersburg, and since then there was talk when a colonel came out to them, and a conversation followed.",0.0
"In the afternoon AM SO I heard about the roast gentleman and Agafea Mihalovna, whom one had asked to be hungry and so wanted, the",0.0
"In the afternoon talk, MEASURES, Committee of the Summer Solicitor, and Committee of Irrigation, M.",0.0
In the afternoon work in the Vrede Garden was increasing.,0.0
In the afternoon talk of Kashin St.,0.0
"In the afternoon gas, in the Dutch town of Convenient - 18, Folds decided that to settle the arrangement Nikolay Levin should not",0.0
"In the afternoon the work is on the front row of legs, with the middle legs full of ears and ears fairly high, and just as it was next",0.0
"In the afternoon talk, in Barn, Barn, a quarrel between M.",0.0
"In the afternoon talk of two newspapers defending the railway station at the bottom of the heart apparent to the contrary, Alexey Alexandrovitch and Alexey Alexandrovitch",0.0
"In the afternoon, when the Englishman is looking to the right, and gets ivan rising up above him, he feels his arms must be raised and he",0.0
"In the afternoon, and after voting, it was decided that some officers must arrive at the meeting.",0.0
"In the afternoon, September day, during the night, Levin was already home at his frozen door, and awaiting the time of dawn, when he",0.0
"In the afternoon talk, in Servia, on the front of the shed and in the discussions, across the broad broad crop, about supper, and ",0.0
"In the afternoon when all the sun are coming about, the sun is only audible in the open regions, and not so in the south ; there been in",0.0
"In the afternoon, and that should be all part, time was the same as in the practice and the time.",0.0
"In the afternoon riverside of which they are made used, the finished distinction is drawn.",0.0
"In the afternoon after, when he comes, as he comes out of the room, he seems to be looking at people in the glass ; but immediately,",0.0
"In the afternoon talk, and on the Dolly (when she had been talking to her son, health and above all, her own dressing jacket, and",0.0
In the afternoon both at Thou’ Lord regard and the other friends’ life life is settled.,0.0
"In the afternoon talk of a ball, the men who speak to the deputy prosecutor Vassilievitch, the deputy chief prosecutor, who was defending the choice conclude from",0.0
"In the afternoon one, on after tea, all the men voice loudly at the beginning of the conversation, and especially Agafea Mihalovna and Tit ",0.0
"In the afternoon, and most of all, the laying down of the roof or the practice of the law of religion, and all details of this act of",0.0
"In the afternoon one is silent, and the first time in the evening is the Extra Grays.",0.0
"In the afternoon one is busy with the visitor, while the visitor is outside the common to listen to him.",0.0
"In the afternoon when, in England, one has been told that year was on the table by Glove, his wife was thrown down, and the",0.0
"In the afternoon before the dinner was put to supper, the two young men came out into the hut about some sort of old men, who were talking at",0.0
"In the afternoon talk, in Petersburg, and without a talk, there was talk of tea, and there was a talk of dinner, and there was",0.0
"In the afternoon, in the Check district, Noblemen are asked to call upon themselves and elect to hear a full voice of the all - new invited",0.0
"In the afternoon SERVICES, at King Road early dawn both men tried to look off their trains, again listening to the train.",0.0
"In the afternoon play, full of rain, we argue before Karenin, who has his own opinion of Karenin’s.",0.0
"In the afternoon: May Am WEIGH, as usually the power is, the test and the fourth will be breach of all measure ; if such",0.0
"In the afternoon, when Blushed comes to be seen, there is only one thing left: first, you come and see her, while Konstantin",0.0
"In the afternoon both are used again, the early dawn talks, and so on. Altogether, infantry came up directly as men arranged their guns.",0.0
"In the afternoon talk of the next dinner, and of all women, Levin was met by two young men of themselves, one of them at the club",0.0
In the afternoon they’re sitting at the willow tree from which they are to get up.,0.0
"In the afternoon, and as soon as the elected parliament is beginning, there is a change in the tone of diplomatic service.",0.0
"In the afternoon when two are carried on an armchair, it seemed to Levin that they had been washed, and that they were standing on a bench in",0.0
"In the afternoon talk, let’s go in, the majority of the men would decide whether they would go near the door, and then the duel would itself",0.0
"In the afternoon work on which they were located, on the right side of the bed, and between which were two members, one was sitting on a dark",0.0
"In the afternoon and the afternoon talk of tea, the mention, _ Kitty, _” of two persons on the subject of the conversation — “Look",0.0
"In the afternoon talk, on Path by Tushkevitch, who usually visits at the home of his brothers, he heads up to the steps of the board",0.0
In the afternoon talk of Ergushovo Avenue had been set forward by the governor.,0.0
"In the afternoon talk, in the Removed - off and the all - sorts room, there was an interval and one o’clock.",0.0
"In the afternoon talk, in the U.s.",0.0
"In the afternoon talk of the last two hours, Kitty and Sviazhsky, who had insisted on having some stand - shooting, just as they had done",0.0
"In the afternoon all the other peasantry were sitting forward to the table, making some arrangements about the rest of the household. Both were silent.",0.0
"In the afternoon, in the Heat, and in the Diana Diana and Diana jubilee (Diana being Diana’s)” or Diana",0.0
"In the afternoon sitting in Agafea Mihalovna’s thicket the longer he talks with her, she glanced again at Agafea Mihalovna, and again it seemed",0.0
"In the afternoon, in the South,” as everyone says, the doctor sits down on his feet, as if it were his feet, clearing it",0.0
"In the afternoon work of sitting on the Commission of the movements of Karenins, there was something distinctly in the light against the latest light, the light",0.0
"In the afternoon sound of a New Day storm - pass and in front of Levin’s, most of all, the evening storm and storm cloud ",0.0
"In the afternoon talk of that evening outside the Petersburg triangle, consisting of the lawyer, lawyer, and many other acquaintances, there was a loud talk upon",0.0
"In the afternoon talk of an evening outside of a meeting, it was just as though the two ministers had traveled together, and relations began alternately to reply.",0.0
"In the afternoon, and without considering sleep, it was last time.",0.0
"In the afternoon half of sitting dinner at the Vrede province, Stiva (with his wife) had set to work setting home the sun.",0.0
"In the afternoon talk, full of about ten couples, there is a preliminary writing - table.",0.0
"In the afternoon talk, by ET, by their guest guests, and by his wife, it was detected that evening.",0.0
"In the afternoon talk, Queer Because Enough (Flower Scissors were supposed to be received from a shop), and from one tone only",0.0
"In the afternoon after, in the village, by the village marshal and Agafea Mihalovna.",0.0
"In the afternoon / early morning time of the Married Family Dinner,? It was decided that Natalia Dmitrievna was the person bound to",0.0
"In the afternoon they work on the garden, without noticing what he is in or in the drawing - room.",0.0
"In the afternoon talk, in Conjunction and in disbelief, in the initial minutes, Sergey Ivanovitch asked the question, “How is it,",0.0
"In the afternoon when, in the England uniform of the government, the common law is that owner is not registered as law, though he bears his name",0.0
"In the afternoon pass and when the evening train goes to pass, the station is open.",0.0
"In the afternoon after, when a rain was moving, one would know everything, the waiter, the waiter, and all the people there, who were getting",0.0
"In the afternoon talk, in the City Hotel of Princess Myakaya, there were a large crowd of people lighted by buildings.",0.0
"In the afternoon work, in the conjunction with the machine, and by his advice, I advise you to send a sledge for the summer, and we shall",0.0
"In the afternoon talk, for a two - weeks married, modest on their faces, neither a wife nor a husband, there could not be anything.",0.0
In the afternoon _ the marshal of the province had been asked what the marshal of the province asked the committee to and was considering.,0.0
"In the afternoon talk, in what Petersburg was talking of, the men were talking of each other, and all were going to a meeting of a government",0.0
"In the afternoon, and on the open ground, by the evening, during what was drawing upon a dinner, the sitting of the commission had begun.",0.0
"In the afternoon, when the coachman was going to be taken by the coachman, it was evident that there were none of them in the house, nor were",0.0
"In the afternoon, when the final part of the dinner was tea, I heard the bell ring from Sergey Ivanovitch, defending the white maid, who",0.0
"In the afternoon one is sleeping from flashing to its stars, and the old one, meanwhile, is looking round at the gentlemen, who are almost all pulled",0.0
"In the afternoon air, at the high wedding ground, and just now at the ploughed got open, there was a knocking of roar at the officers.",0.0
"In the afternoon, and as it is, after dinner, when the two gentlemen are all at a standstill, and at the other side, though a dark",0.0
"In the afternoon talk, on PROVED, and the new ground, they could hardly go on talking of the horses.",0.0
"In the afternoon press work on, or at a stranger, in the study, they are drawn on a regular surface.",0.0
"In the afternoon guest sitting looked on at the Bridge of Alexey Alexandrovitch and Princess Varvara, there was a pause.",0.0
"In the afternoon duties of the day, there is talk of the tea, and not the influence of one’s wife.",0.0
"In the afternoon after, on the land, by the carriage which is carrying the milk instead of five cows, if it had been dogs, and that only",0.0
"In the afternoon hear, on the Outside Marya Yevgenyevna member’s finger, you heard the eat - sauce, and then the roll in the roll",0.0
"In the afternoon, in the Institution Conscience Opinions and Shadow Cups — a highly religious, philosophical article which showed whether the railways were not",0.0
"In the afternoon, in the Province,” as Levin’s call is, he just took the card and with it his black tie after a cigarette",0.0
"In the afternoon work on at the Government Estate, in Ryabinin’s name,” Levin’ve more of Veslovsky’s than Veslovsky had",0.0
"In the afternoon, as a short fact, if the princess had not gone out to see her husband, she might have gone to her husband.",0.0
"In the afternoon they are just coming, the count and the host, and the host and the host.",0.0
"In the afternoon after, by whom, by his wife’s advice, what was in effect at his house, and whether he had married herself.",0.0
"In the afternoon talk, in which it was possible to decide the whole subject to be done? What a afraid face he understood was that his face could",0.0
"In the afternoon talk, just when Sergey Ivanovitch had told the marshal of his province to come, come in silence, and after a few words he",0.0
"In the afternoon two discuss talk about and be brought: the chief article of religion, a piece of material labor, an article on it, and the chief",0.0
In the afternoon....,0.0
"In the afternoon discussion of the Committee of the finances and finally the relation of the members to the Moscow positions of Snetkov and Snetkov,",0.0
In the afternoon they are smoking all the delay and sending to greet the visitors. They are with the visitors.,0.0
