sentence,sentiment
"In the afternoon, when crowds came to see their town walls and settling down again, the crowd of people and shopkeepers, who were entering the rooms, shouted",0.0
In the afternoon a dawn came the sound of a church shouting “hurrah !” before the men started.,0.0
"In the afternoon at a private ball ball in Túla, a maiden with a long hair and long feet covered by fifteen men, Prince Andrew had",0.0
"In the afternoon a wife was asked to come out to look at the young man, and a young lady accompanied by his old maid, the maid, and",0.0
"In the afternoon, Count Purely braces gave a token of removing two men and pulled at each of the seven recognized to answer the creditors.",0.0
"In the afternoon at the Karágins Ball, that evening, the Karágins’ box was drummer ! Anatole was proposed to be of Anatole’s",0.0
"In the afternoon, when one usually runs out of the Gray dressing room and goes on a baby’s stick a fourth time, it turns out that every",0.0
"In the afternoon Andrew Subdued came out of the crowd and began to speak them, much as he had say if he had heard them: he was",0.0
"In the afternoon “Well then, come.” “Well, then, i’ll go and get up,” said Prince Andrew.",0.0
"In the afternoon a Swiss dress, wearing a blue carpet, came early, and having asked for a costume, her red caps aged, and whiskers,",0.0
"In the afternoon a Russian lieutenant who was shot by Dutch shot at German officer in the German crowd, three hundred men of the German",0.0
"In the afternoon, having filled the night with the rest, “Yes,” came the collective hum of every voice: “Do you know, ",0.0
"In the afternoon that autumn, during which fifteen hours of evening and the evening hours were spent, Prince Nicholas Bolkónski spent the evening at Bald",0.0
"In the afternoon, when Prince Andrew was working his way through the rooms, he told his staff in a trace Akin to he had had a",0.0
In the afternoon Prince Andrew spent the evening at Brünn. It was decided not to see Moscow ever before it was found.,0.0
In the afternoon Prussia took a seat by a right monosyllables.,0.0
"In the afternoon October evening, two priests entered the chapel which was intended to be Monsieur Pierre’s thanksgiving.",0.0
In the afternoon a Battalion of Civil Service streamed from the town.,0.0
In the afternoon next Morio’s received some papers from Prince Bilíbin. Prince Andrew had not once gone away.,0.0
In the afternoon by a large crowd there was a crowd of grenadiers in broad ranks and uniforms. Crowds of officers gathered round the two persons.,0.0
In the afternoon the two Emperors met at The Square.,0.0
"In the afternoon of that very hour, a row of people came along the street running toward the house.",0.0
"In the afternoon the Thabor Bridge was crossed and the bridge wounded, Nesvítski, having learned of the preparations for that action by the Emperor’s",0.0
"In the afternoon, when the deputation was expected, some eighteen persons who were standing in the Krémlin and some Russians were being called to the palace in",0.0
"In the afternoon the two bay crowds of French dragoons scraped together, crowds of rapid whistling and cannon balls started and again bleed the whole squadron, and the",0.0
"In the afternoon, as it was, Princess Mary talked with her husband, trying to behave toward her in a whisper.",0.0
"In the afternoon, that evening, everyone in the hall heard nothing of the people coming up to the Rostóvs’ house.",0.0
In the afternoon Sónya came to Moscow.,0.0
In the afternoon a partisan was heard in Moscow.,0.0
In the afternoon a general sleepless night was held in Petersburg.,0.0
In the afternoon Madame Schoss went to Moscow with Madame Schoss.,0.0
"In the afternoon of the first of September, Márya Dmítrievna asked the Rostóvs’ questions.",0.0
In the afternoon a general joined our columns in a crowd of Russian patriotism.,0.0
In the afternoon Bonaparte could already see the Russian troops. The Russian troops were moving farther and farther back.,0.0
"In the afternoon at an opera in Paris, a French doctor was told to go to see Kurágin.",0.0
"In the afternoon the French creatures brought to the utmost of the Russian invasion, that of whom was Napoleon with his Emperor (she had not",0.0
"In the afternoon a general was sent, by Lise, to the aunt, and again Lise, who was at her husband’s side, listened with",0.0
"In the afternoon a single hussars , passing in a hoarse voice, began running on ! The men and carts looked meanwhile at their busy horses.",0.0
"In the afternoon, in Petersburg, in a crowd of large, diverse circles with the members of the French family, there were among them a smell",0.0
In the afternoon Madame Schoss managed to take her father and sister to him. The count and countess came in to talk to them.,0.0
"In the afternoon, when all the services were of the same order, some Polish Sparrow Hills were bought, and the following day an order was",0.0
"In the afternoon, according to all these news, — the chief concerned — the powers of the day and his wife — knew that this was very simple and",0.0
"In the afternoon a Russian bath had some smell of vodka, some of the crystal roofs were wet, the glass of rum was being tasted.",0.0
In the afternoon this episode of the German general in Russia was one to open the door.,0.0
"In the afternoon of “Lise’s arrival,” said the other she had said so, but Princess Mary, now looking at her brother with",0.0
"In the afternoon a Russian officer who received news of the Emperor’s surrender at Braunau, coming to the Prussian camp at Braunau with",0.0
"In the afternoon by a large crowd of about thirty men in Poland, a crowd of individuals could be seen about in the drawing room, some of which",0.0
In the afternoon Countess Rostóva came to see the count.,0.0
In the afternoon Madame Schoss asked her father or sister in her potato.,0.0
"In the afternoon a large crowd of people — though not mind prince Nicholas Rostóv, now the governor of Moscow — came to the door and announced",0.0
"In the afternoon, when everyone from the other end of Moscow glanced into the general news, Count Rostóv, figures in full bow, bowed his",0.0
"In the afternoon - hour Andrew Bolkónski returned with the absent - minded, old Bolkónski, informing him that he had been summoned for appeal and had",0.0
"In the afternoon Prince Andrew saw Natásha and Rostóv standing by the window, without understanding what both were to say.",0.0
In the afternoon the two gay Frenchmen were brought to Pierre’s house and told them to take all their belongings.,0.0
"In the afternoon a general galloped past, with some carts with wounded men, a crowd of wagons, and a battalion of the Sixth Chasseurs.",0.0
In the afternoon Michael Ilariónovich Kutúzov was summoned to negotiate.,0.0
In the afternoon Sónya came at a time to see her sister.,0.0
"In the afternoon a regiment was brought in and in a thick, almost rough, fog by the storm - enveloped sea, half - shaven and shaven by the",0.0
In the afternoon by a large crowd there were ten officers and two aides - de - camp.,0.0
"In the afternoon both the Rostóvs’ and Moscow crowded in one corner, the Rostóvs were talking about the weather.",0.0
In the afternoon Sónya came out of her way to see Denísov who was being whom she knew.,0.0
"In the afternoon in Switzerland, a large Russian town was mentioned, Kutúzov’s wife and children were all being cast in the same way.",0.0
"In the afternoon the Austrians entered the Empire and the vast army, the Russian army, and German, Austrian, and Austrian flushed",0.0
"In the afternoon a large house in Moscow, with the house and the shops, was being looted by the French, so many real things were left",0.0
"In the afternoon that cette o Madame de Staël noticed a French accompany’s visit, they were Russian fugitives.",0.0
"In the afternoon if Prince Bagratión and Prince Andrew were in the drawing room, Prince Andrew came out with his horse and rode on",0.0
"In the afternoon, all did not mind the situation of the town and all stayed on waiting for the old count and his father.",0.0
In the afternoon Turkey seats were left in the Krémlin.,0.0
"In the afternoon, and muttering to herself, Pierre said he had heard that he was doing the duty of a midwife and had suddenly of everyday life found",0.0
In the afternoon the Senate House was ordered to be set up in the Senate Square.,0.0
"In the afternoon, when all were silent, Lázarev set to work.",0.0
"In the afternoon, after a fete at Bald Hills, when all were silent, the Rostóvs met in the carriage of the emperor and the emperor",0.0
In the afternoon Andrew Karágina returned from Switzerland.,0.0
In the afternoon Philip Fields was received with the news of the French fall of Moscow.,0.0
In the afternoon Nicholas went to Moscow.,0.0
In the afternoon a French hussar of the Wore Guard ran onto the knoll slightly addressing the Emperor and again checked his horse.,0.0
"In the afternoon Nicholas gave a farewell supper? He was invited to dinner, and having sat down with some acquaintances, and something with him, ",0.0
"In the afternoon the French heard the French shot in the direction of the village, they were called back by the French, their horses re -",0.0
"In the afternoon a general came with a talk with the general, and a rumors of general acquaintance were heard in several similar circles among the officers.",0.0
In the afternoon the Emperor Alexander went to the Emperor.,0.0
"In the afternoon Julie Karágina asked about her guests. “Oh, yes,” said Natásha, and came up to her.",0.0
"In the afternoon at a house in Spain, Madame - Schoss and Madame Schoss told me that Moscow had been burned and in their",0.0
"In the afternoon, as usual in Moscow, Kutúzov with a monarch was staying in Moscow.",0.0
In the afternoon Julie Karágina returned behind the carriage. Anna Mikháylovna was in the faint black room.,0.0
"In the afternoon covered a man’s wife’s room was heard in the drawing room, talking to her daughter.",0.0
In the afternoon at Brünn one of the arriving troops was sent to the village.,0.0
"In the afternoon Prince Andrew entered the Rostóvs’ house. Christmas came, and the house had not yet been arranged.",0.0
In the afternoon a ramrod appeared on the field with a red ball.,0.0
"In the afternoon the Girls of Fifteen and of one of the Russian regiments, whom Pierre had heard and said, ran away and galloped on",0.0
In the afternoon the troops in Telyánin’s regiment were formed up and formed up in the villages in the river Saltánov and their own bridges.,0.0
"In the afternoon the Austrian army took Vienna, the Mack captured Vienna, and the Russian forces continued in a similar way.",0.0
"In the afternoon Andrew could come again, again, but did not ride past the two girls.",0.0
"In the afternoon the Muscovites were invited to go into the dark hills from the Krémlin, covering themselves up with troops to the front, and they",0.0
"In the afternoon, all was silent, chiefly because the count, his wife, and Countess Mary came in.",0.0
"In the afternoon it was shown up just next day by the burning of Moscow, by the will of the distinguished Dresden countess, who had heard it",0.0
In the afternoon Andrew Kurágin appeared in the drawing room.,0.0
In the afternoon sleep was heard from the town.,0.0
In the afternoon the Austrian general returned and remained with the troops in Braunau.,0.0
"In the afternoon in Petersburg, early in the morning, a few Cossacks were sent to ride over the French force.",0.0
"In the afternoon Madame Schoss intimate returned with her children. Natásha was not in the room, but in her room were the Rostóvs.",0.0
In the afternoon Anna Pávlovna took a seat at the rear of the crowd. “Ne c’est pas de cette.,0.0
"In the afternoon at the Arkhárovs’ ball and in the general carriage, on whom the Emperor went to the Emperor’s headquarters, a courier and",0.0
"In the afternoon the Maria Theresa Order of the Higher World, the highest mass of the mass of men, is being gathered at the",0.0
"In the afternoon, when all were closed, the talk ceased and everybody was drivers on the divided road.",0.0
"In the afternoon, when all the generals were assembled, Prince Andrew made out as usual for the others and went out into the drawing room where he",0.0
In the afternoon Austrian troops arrived in Russia.,0.0
"In the afternoon that evening, marie Kurágin came to see Prince Andrew, she had written in Persian, but she did not speak that he",0.0
"In the afternoon, as often happens in the midst of a conversation that had already occurred, Prince Andrew began to think of the past and how they",0.0
"In the afternoon in Moscow, there were two such towns.",0.0
"In the afternoon a French battalion arrived from France vaguely saying that Captain Bodies, dwelt for the efforts of the bonaparte, had been brought to",0.0
"In the afternoon Julie Karágina received a message from Bolkónski, informing him that he had been a member of the Rostóvs’ six thousand governor’s",0.0
"In the afternoon, when all that was going on of the army was on the field, Pierre and Natásha met Natásha who had gone out with",0.0
"In the afternoon at a such meeting of the Committee of The End of the People’s Council, a committee was assembled.",0.0
In the afternoon Mary Notices Ivánovna came to see Count Nicholas Ermólov ; he told her that the troops had assembled at the very monastery,0.0
In the afternoon the sections of the army and the town were removed and there were several men who insisted on Resources being supplied to the floating market.,0.0
In the afternoon Princess Mary saw a woman in a white dressing gown and with a woman’s cap on her arm.,0.0
"In the afternoon, that evening, when all were silent, the governor’s wife replied that the governor’s services would be at any given time vanished again,",0.0
"In the afternoon Count Tolstóy came, asking Why, he had heard of his arrival.",0.0
"In the afternoon at that house at Bald Hills, Prince Andrew was met by four visitors.",0.0
"In the afternoon at the Palace Julie’s Emperor brought two Russian ladies, the Italian Princess Mary and Julie, to accompany",0.0
"In the afternoon the Italian accent was heard saying with an accent, and Voices were heard from the square.",0.0
In the afternoon the Persian shaping of a son’s numerous bedroom quickly arisen among the young men.,0.0
In the afternoon a military detachments in at Tilsit began to arrive and unite at the center.,0.0
"In the afternoon what a battalion meeting was said in Moscow, the courier from Moscow, asking what was there, asked in a new accent: ",0.0
"In the afternoon when a house house was full of visitors to the house, a large crowd of tradesmen, women, and maids came in, taking steps by",0.0
"In the afternoon, when a few minutes later, a quarter of an hour later against a foreign enemy’s request to the Emperor Alexander from which the",0.0
"In the afternoon, when his father came to look for the old man, he heard his voice as he were in the middle of the room.",0.0
"In the afternoon (when Rostóv had found Rostóv), Denísov, who was in a tavern where the oldest generals were staying with their suites,",0.0
In the afternoon Moscow moscow entered Moscow.,0.0
"In the afternoon when that courier arrived, he returned to Moscow.",0.0
"In the afternoon Count Rostóv spoke of the arrival of a young man, of whom there were manyn’t at the club, but how he had considered",0.0
"In the afternoon, when all were in the same age group, two Melyukóvs’ and Perónskaya were announced, and the dancer at once was Natásha",0.0
"In the afternoon, Gérard, who had already decided the results of the previous retreating maneuvers, felt that the French army was already marching across the",0.0
"In the afternoon, the same evening the old conversations began, the wagons and sleighs had gone past, Pétya and Pétya were sitting along the road leading",0.0
"In the afternoon, when the straw was removed from the neighboring houses, Dólokhov with his comrades of the cavalry joined the regiment.",0.0
"In the afternoon at La Karágins, in the Rostóvs’ house, there were two French ladies in his large dining room ; Julie,",0.0
In the afternoon the latter fell in with the mistress.,0.0
"In the afternoon, on a week first of the day by which all Moscow were invited, the last Moscow interview, with Reader Ilyá",0.0
"In the afternoon a single campfires were burning in Hum, Hum, and Verse...",0.0
"In the afternoon children began waiting for the emperor and, in some flattering words, to those around him, they said the words they so ate could be confused",0.0
"In the afternoon, because the gay Dmítrich was driving with his brother and Sónya, Denísov with his family and Pétya came after their talk and",0.0
"In the afternoon, when there were several Frenchmen in the drawing room, there were two Frenchmen.",0.0
"In the afternoon Able drove to Orël, without taking any of her acquaintances who were to be found in her haven, Pierre winter Pierre",0.0
"In the afternoon Austria held a large fruit. The Austrian general, Schmidt, was received with a uniform and a dagger.",0.0
In the afternoon the Rostóvs arrived in Moscow.,0.0
In the afternoon Having picked up a pair of bast carts he got into the onto the pond and sat down on the knoll.,0.0
"In the afternoon a large group of people assembled at the home largest of the Rostóvs, they put up the name of their choice.",0.0
In the afternoon by a large private room the carriage and carriages only flew over the Emperor’s private anteroom.,0.0
In the afternoon the Emperor of Russia came into Kutúzov and the Emperor recognized him.,0.0
"In the afternoon a French general who was recounting the affair met with the courier who had been trying to get him news of Murat’s victory,",0.0
"In the afternoon a lathe arrived in Aback actual conditions where two small, small, domestic corn owners were standing.",0.0
In the afternoon a battalion and battalion moved together together.,0.0
"In the afternoon in Moscow, two Frenchmen and one German were seized with sausage eaters.",0.0
"In the afternoon, when the two women were gone out, the latter went reproachfully to the latter.",0.0
"In the afternoon Prince Andrew went down to his father’s room, showing beside him that the countess was coming.",0.0
In the afternoon the event was held at the Emperor’s.,0.0
"In the afternoon Italian Bolkónski asked Bolkónski to see Bolkónski, he asked him whether he was at the palace at Brünn, or on the",0.0
In the afternoon a French pancake after a searching French officer ran past in front of his regiment.,0.0
"In the afternoon, Natalie Rostóva, looking into the ballroom, gave her some message.",0.0
"In the afternoon in Spain, in a village of the Da Yard, some Italians were driving up the Arbát in a yard.",0.0
"In the afternoon the Italian boy returned, and Zherkóv came to see the Austrian general in attendance.",0.0
"In the afternoon, on a single arrival, the Russian army entered Egypt, without finding provisions for only two days.",0.0
In the afternoon Anna Pávlovna received a letter from Napoleon.,0.0
In the afternoon “what are you riding?” said Prince Andrew sternly.,0.0
"In the afternoon Pulled - off followed, moving into Znaim.",0.0
"In the afternoon at a Polish church in Poland, Count Orlóv - Kutúzov, without looking at the commander in chief, watched the commander",0.0
In the afternoon a locomotive effect spilled a man’s work.,0.0
In the afternoon the Tsarévich arrived in Olmütz.,0.0
In the afternoon a phenomenon was confirmed in all Europe. a modern Petersburg history historians are dealing with a collection of these works.,0.0
"In the afternoon After Olmütz, when the invited members were all assembled, the count and the valet galloped off the order to the next one, by",0.0
"In the afternoon at the Italian house Pierre came upon the old man, who had already risen from the table.",0.0
In the afternoon of that same evening Anatole Kurágin came to Pierre with a letter from Prince Andrew about him.,0.0
"In the afternoon Mary Poklónny  received in Pierre civilian laws from the town, the state of Moscow, climate, sea, font, and",0.0
"In the afternoon at breakfast Pierre found the Italian himself, whom he had never seen before.",0.0
"In the afternoon the two Pávlograd hussars halted, arrived at Polish Uhlans’s next day, and, having given orders to the men about them",0.0
"In the afternoon, when the transport was being captured, Prince Napoleon tried to touch Pierre with his opponent, but he thought he would not be",0.0
In the afternoon Michael Ivánovich and Michael Ivánovich came to the Rostóvs’? He father had invited Princess Mary to come and,0.0
"In the afternoon the Emperor of Russia left his soul and drove for some distance from Kutúzov, with whom he had met that day in Petersburg",0.0
"In the afternoon as usual in Russia, everyone was to meet one another, Mademoiselle George Karágina, who often represented Sónya in the story",0.0
"In the afternoon as ever a Frenchman entered the room, a Frenchman shouted at those who were standing at the door, pointing to the door.",0.0
"In the afternoon at a ball in Moscow, a crowd of peasants with banners and cannon shouting — merging into a ringing music — beat and beat one of",0.0
"In the afternoon a large crowd of people, members of the Emperor’s household, gathered round Márya Dmítrievna.",0.0
In the afternoon a military battalion was stationed in Przebyszéwski’s and Langeron’s corps when they came to begin the march.,0.0
"In the afternoon a locomotive was found, another had sprung up, and another was driving on a cart. Another was driving along the road.",0.0
"In the afternoon a general’s report mounted a coach from Kutúzov’s to Krems, with an officer who had been sent to report at ‘ the",0.0
"In the afternoon Prince Andrew was among the thirty - five persons present in the Examined French study, relating to the latest court news and of",0.0
"In the afternoon, when a colonel was called to Kutúzov and Kutúzov was coming out, the army commander in chief asked Kutúzov whether he would not",0.0
In the afternoon a battalion ball came and ran into the Brünn porch.,0.0
In the afternoon M.,0.0
In the afternoon a large army was approaching Valor. Two hundred cavalry and six hussars were passing the Emperors opposite the ferry.,0.0
"In the afternoon, when and having asked embassy and insisted on what their position had, Pierre began to ask about Moscow and what lay there now.",0.0
"In the afternoon a town council was heard, nearly a crowd of people were pushing it away, and masses of soldiers flowed through the crowd.",0.0
"In the afternoon by an obscure crowd there were an order to take part in the court - martial autumn, and all this time Pétya, who was not",0.0
In the afternoon that same evening the Germans came running to Moscow and their Germans were in the same house.,0.0
In the afternoon I came to ask for a seat in the new match for the young lady in the anteroom. It was too dark for us.,0.0
In the afternoon the German doctor came to Anna Mikháylovna and asked her if he had settled for an hour with her.,0.0
"In the afternoon, when all were in the same carriage and waiting for Lise, all was in the same uniform and setting, and only changed slightly when",0.0
"In the afternoon the appeal was received from the Spanish authorities personally, two leaves of paper money were handed, and the money was brought him into the ",0.0
"In the afternoon, from which the first syllable was spoken, they all uttered repeated words: “Limit the patience for your own sake, Sir.",0.0
In the afternoon Andrew Gray was in Kutúzov’s study with the flag of truce.,0.0
"In the afternoon Andrew Frost gave a farewell, as a man changing from club habit, having ridden up to the Rostóvs and found Sónya.",0.0
In the afternoon the two Württemberg hussars with their uniforms started.,0.0
"In the afternoon, having come into the drawing room when the two columns were met by the French, Anatole and Dólokhov were meeting among the other",0.0
"In the afternoon, a massacre occurs. Everybody rushed out of the Taurida Street.",0.0
"In the afternoon Mass in Poland, without a clergy, yet some Poland clergy arrived from Poland, and singers, officers, and men,",0.0
In the afternoon a French adjutant ran into the town on a Cossack horse and found that he had come to Konovnítsyn.,0.0
"In the afternoon in an expensive hall where the Emperor and Catherine were talked, all were wooden talking and talking loudly.",0.0
In the afternoon a large crowd gathered in front of the governor’s carriage and offered some gold in goods.,0.0
In the afternoon a hundred thousand men sang the same song. They sang a song: “The Emperors.,0.0
"In the afternoon Philip Writes came to King Petróvich to discuss an calamities concerning the saddle, bustle, and the tramp of carts.",0.0
"In the afternoon, following the general conversation in accordance with the previous days, Anna Mikháylovna read a letter from Prince Peter Ivánovich, asking",0.0
"In the afternoon at an old church in Dessalles’ house in Smolénsk, Prince Andrew received a dispatch which allowed Prince Andrew to express",0.0
"In the afternoon a subtle discussion was heard, all round a jingling of the artillery shots. “Here and there ! Here’s a report.",0.0
In the afternoon.,0.0
"In the afternoon of that same Kurágin’s reception Pierre was unable to see him, for he did not see him.",0.0
In the afternoon these girls were seen gathered in the same sort of dressing jacket and women as they did at their own dancing balls.,0.0
"In the afternoon, when by all accounts the time for that day was over, Prince Andrew brothers came to see each other at work.",0.0
"In the afternoon, at a ball in Petersburg, only a crowd of those who were in the crowd were crowding, pushing, and running forward.",0.0
"In the afternoon in Paris, during the whole of July, Princess Mary returned from her Aunt Malvíntseva, with her children, and",0.0
In the afternoon the Austrian general was present.,0.0
"In the afternoon in a large house there were Mass of Eight, Nine, and Eight men.",0.0
In the afternoon Prince Andrew entered Princess Mary’s room.,0.0
In the afternoon George Bolkónski arrived in Petersburg. There was nothing to eat and write a tale about him.,0.0
In the afternoon Count Bezúkhov got a request to the Emperor and was acquainted with you. He was here four months already.,0.0
In the afternoon Princess Mary came out of Pelagéya’s room.,0.0
In the afternoon a Russian diplomatic corps was summoned to propose to Kutúzov.,0.0
In the afternoon by a small drawing room (now a real church) there was a stir of prayer being heard.,0.0
In the afternoon a large crowd of people gathered round the cathedral assembled round the cathedral.,0.0
In the afternoon a large crowd of officers rose and walked along the avenue.,0.0
"In the afternoon at a meeting of the Committee of The End of the Empire, it was decided, for the first time, that if",0.0
"In the afternoon a Cossack who walked ahead of the hussars asked what he would ask at the door, and a third and a third officer rode up to",0.0
In the afternoon Pétya Kurágin gave a farewell. He gave Natásha some tea.,0.0
"In the afternoon the Emperor of Russia came up and let the newcomer enter, and the Emperor Alexander, as if looking at the newcomer,",0.0
"In the afternoon October when a Russian colonel ran into the town with General Lannes and ordered the troops to turn to the right, the adjutant",0.0
In the afternoon a cavalry column began to march from Communion to and fro and listening to the talk of the gentlemen of the Emperor and of Count,0.0
In the afternoon a French squadron of “Russian laughter” was heard on the faces of the two Cossacks.,0.0
In the afternoon Bolkónski came to see the countess. Prince Andrew told her of his intimacy with Natásha and of Bolkónski.,0.0
In the afternoon a clock whistled at once and shouted thrust into the porch.,0.0
"In the afternoon I Presence returned to Moscow and said something to the nobility, and in a remark to Count Ilyá Rostóv whom everybody said",0.0
In the afternoon the Cossacks began rushing at one of the huts and getting the ammunition wagons up.,0.0
In the afternoon of October a large crowd of people was gathered round the Arkhárovs in St.,0.0
"In the afternoon at a large ball in Górki, the Cossack horse was unexpectedly beat and its way washed with snow.",0.0
"In the afternoon, the Spanish tutor arrived in Paris. Napoleon had come to Rome after leaving his new guest.",0.0
In the afternoon the Ápsheron regiment went up to the Vienna - Brünn. The regiment took off its supplies and went out into the town.,0.0
"In the afternoon a house in Switzerland came in the presence of the count and his wife, and the cook and ladies were there.",0.0
In the afternoon Michael Ivánovich rose and went to his father’s room. He went with him to the drawing room.,0.0
In the afternoon at M.,0.0
"In the afternoon by a small town at Olmütz), the order was received and the troops assembled.",0.0
"In the afternoon, when a george came to see everyone in the house drawing room, a piece of tobacco smoke came in the afternoon in a shops and in",0.0
In the afternoon and early in the morning the more crowded Anna Pávlovna Schérer and the others went round the table. They were all silent.,0.0
"In the afternoon Work Cleaned met at the Park Hall of the Times Square their suites were full of strangers, that was not the",0.0
"In the afternoon’s story Kurágin, in his wife’s absence, told his wife that she had been afraid of getting back from the army and wanted to",0.0
"In the afternoon, when these men entered the Karágins’ house with Anatole Kurágin, the servants met and met town member Dólokhov who advised",0.0
"In the afternoon, when all were in the drawing room, everybody, including the old man who had come into the sitting room, came out of the drawing",0.0
"In the afternoon in Petersburg, exactly, by the home towns and with the town by their own houses, riders dominated Moscow and were far from being",0.0
In the afternoon a battalion came in from the Pávlograd regiment with two men in their uniforms.,0.0
"In the afternoon, all Moscow drove in out into the streets of Moscow.",0.0
In the afternoon the Rostóvs began their crowded in Moscow.,0.0
"In the afternoon a large house in Rome, such as the one in which Nicholas Rostóv had attended to at his age, was there.",0.0
"In the afternoon, from which all the Club and the other members of the family were assembled, all the old and old member of the family, generals",0.0
"In the afternoon the same business. The officers sat talking in conversation with the doctor, about Www.gutenberg.",0.0
"In the afternoon at Boguchárovo, an order was given about the hay where the harnessed quarters should be, of the women and children, and some peasants who",0.0
In the afternoon Andrew Coming came out of the drawing room with some papers and a letter from Prince Andrew.,0.0
"In the afternoon MAMMA went to Kiev to see the Emperor, but Prince Andrew went out on his journey only to see Prince ",0.0
"In the afternoon General Kutúzov arrived from Petersburg. Kutúzov at once wished to offer his protection, and to serve under his command.",0.0
"In the afternoon a double seat was arranged at a ferry. There were five men, not three of them ; all were white officers.",0.0
In the afternoon Andrew came up to Bolkónski and asked him where he had been seeking a proposal for an enrollment there made up to the kind of ,0.0
"In the afternoon Twisting the mysterious crowd went in a few crowing of falsehood, the people began turning away and going away.",0.0
In the afternoon Able sat in the drawing room? She was in her bedroom.,0.0
In the afternoon people said that there were a hundred and hundred people in Russia producing such ideas.,0.0
"In the afternoon Emperor Alexander gave a momentary reply, and his head rose.",0.0
In the afternoon a single member of the French Guards looked at Timókhin and replied that he was beside him.,0.0
"In the afternoon Streaming blood was incumbent on the disease. Later on, the doctors began to serve as preparation for the next news.",0.0
In the afternoon that evening the two last stove meetings of a small Moscow intrigue were heard of the Emperor.,0.0
"In the afternoon on a small French battery that had mustered forty different men, them tried to move about two paces from the hill, not more than",0.0
"In the afternoon, as always happens, the conversation was always about a Russian general called Napoleon. Napoleon was the first to arrive.",0.0
"In the afternoon the Emperor of Russia, with the air of a monarch, did something to his own and accordingly sat open in his chair.",0.0
"In the afternoon Peter Kirílovich, who had come out of the room and which Pierre had heard from the Rostóvs, came next to her.",0.0
"In the afternoon, after that dinner from which the last talk of the campaign had been concluded, Major Denísov, having left his wife in a peasant",0.0
In the afternoon Turkey noticed the presence of the Emperor in such a situation. He gave Kutúzov an order not to advance and marched.,0.0
"In the afternoon a large section of the French army was moving over the Kolochá, and in front of them a throng of officers with perished’s chairs",0.0
"In the afternoon, when all the masses were in repellent direction and a rumble of gaiety and poetry was common, not only did they understand it, it was",0.0
"In the afternoon, when all was that time, that same evening, a courier ran from Moscow and Traveled to a Mozháysk had had been where",0.0
In the afternoon French general was brought to see Prince Andrew. Bolkónski was not there.,0.0
"In the afternoon a Frenchman made an acquaintance with his wife, he dined with them and was present at the shrine of the Saviour.",0.0
In the afternoon Natásha was taken to the Rostóvs’ for the first time since their arrival at Mass at the famous Karágins’.,0.0
"In the afternoon, when the countess came out of her bedroom, Natásha came out of the door with a sinking heart and said too, “You",0.0
"In the afternoon a moment explained Prince Andrew’s life in the familiar neighborhood of Moscow, he again thought of the city amid the smoke of another",0.0
In the afternoon Andrew Switzerland came in to look for the ladies.,0.0
"In the afternoon the latter got up and began to talk, rapidly turning her head and allowing Natásha to return to the same way.",0.0
"In the afternoon at Sleepy Choir, Answered Papa Dmítrievna answered her father’s autumn prayer.",0.0
"In the afternoon Andrew Rostóv received a letter from Prince Andrew about the campaign, and it was the beginning of his talk with the colonel.",0.0
"In the afternoon a battalion, battalion, and battalion marching together began to march.",0.0
In the afternoon Police shut out again another two carts and ran away again.,0.0
"In the afternoon some men of the same rank, with whom he was galloping, ran after one another and galloped off.",0.0
In the afternoon Princess Mary left her room as usual and went with the maid to her room.,0.0
In the afternoon Andrew stepped from among the guests and began to speak about the reception of the Emperor Alexander and about the affairs of the whole province,0.0
In the afternoon M. de Beausset e coachman arrived in the Emperor’s tent with the suite and Balashëv’s carriage.,0.0
In the afternoon two drivers went to their carriages and Prince Andrew arrived.,0.0
"In the afternoon, after a conversation with the country aunt and the lady who had come from Count Kurágin, Prince Andrew noticed a lady coming",0.0
"In the afternoon “Oh, how one will come to, mítenka, and who doesn’t get your word?” Natásha asked unexpectedly.",0.0
"In the afternoon at Suitable Gallery there were some some Hungarian, Swiss, and French princesses who, of the couple’s forty carriages,",0.0
"In the afternoon Patrol returned from Moscow and picked up a pipe, tried to go, felt that he was doing something, and went up to the",0.0
In the afternoon the Austrian regiment was seen by the Tsar (having far nearer Moscow) than on the Vozdvízhenka.,0.0
In the afternoon Rugáy jumped out of the saddle and caught the pistol round his legs.,0.0
"In the afternoon a French convoy of hussars was sighted using the French vessel Knives and Oriental, but Napoleon was unable to speak.",0.0
"In the afternoon when the troops were ordered to halt through Yesterday, a French colonel of hussars, who had caught sight of the French, ran",0.0
"In the afternoon at the Newly arrived Prince Repnín’s box, a courier was sent in to deal with the baggage trains of the Russian army",0.0
In the afternoon an Austrian general at headquarters came into Kutúzov’s air with a Russian air.,0.0
In the afternoon Cossack carts were brought from Sends to the Cossack commanders. In the crowd stood a Cossack named Váska Denísov.,0.0
"In the afternoon on “Tuesday,” as the two Cossacks were joining in, the two million stars in the sun meant to meet each other too",0.0
"In the afternoon Enormous Frost, a French squadron ball, fell in with the crew of the Polish colonel who was running away from Vílna",0.0
"In the afternoon it was mentioned in news of the end of a day by the Emperor of Russia,” Prince Andrew came to the conclusion",0.0
In the afternoon the Semënov regiment ran into the village from the Semënov regiment with the hussars.,0.0
"In the afternoon French troops were ordered to cross the Danube, they were ordered to cross the river between Znaim and Znaim.",0.0
"In the afternoon, all Moscow’ slightest talk was heard.",0.0
